joint_number,joint_length,wall_thickness,dist_upstream_weld,dist_downstream_weld,log_distance,event_type,orientation,depth_percent,depth_inches,od_reduction_pct,od_reduction_in,length,width,clock_position,comments,Anomalies per Joint,Tool Velocity [ft/s],elevation,Seam Position (TFI),Tool   (TFI),Seam Anomaly  (TFI),mop,smys,Seam Type,pdesign,B31G Psafe [PSI],B31G Pburst [PSI],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned,event_type_normalized,is_reference,clock_decimal,original_index
9300.0,,0.344,-6.23,33.85,33527.99,Metal Loss,External,17.0,0.058,,,0.67,1.18,12:37,,,1.0,139.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.21,2044.13,,,,,,,2015,Metal Loss_33528.0,True,33527.99,33527.99,METAL_LOSS,False,12.616666666666667,1642
9300.0,,0.344,-7.0,33.08,33528.75,Metal Loss,External,12.0,0.041,,,1.58,1.06,11:31,,,1.0,139.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33528.8,True,33528.75,33528.75,METAL_LOSS,False,11.516666666666667,1643
9300.0,,0.344,-7.08,33.01,33528.83,Metal Loss,External,14.0,0.048,,,0.87,1.22,12:01,,,1.0,139.58,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.0,2042.45,,,,,,,2015,Metal Loss_33528.8,True,33528.83,33528.83,METAL_LOSS,False,12.016666666666667,1644
9300.0,,0.344,-7.43,32.66,33529.18,Metal Loss,External,10.0,0.034,,,0.71,1.69,11:45,,,1.0,139.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33529.2,True,33529.18,33529.18,METAL_LOSS,False,11.75,1645
9300.0,,0.344,-7.75,32.34,33529.5,Metal Loss,External,11.0,0.038,,,2.05,1.22,12:32,,,1.0,139.63,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33529.5,True,33529.5,33529.5,METAL_LOSS,False,12.533333333333333,1646
9300.0,,0.344,-7.76,32.33,33529.51,Metal Loss,External,14.0,0.048,,,1.02,1.93,1:03,,,1.0,139.63,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.11,2039.82,,,,,,,2015,Metal Loss_33529.5,True,33529.51,33529.51,METAL_LOSS,False,1.05,1647
9300.0,,0.344,-8.21,31.88,33529.96,Metal Loss,External,15.0,0.052,,,0.43,0.71,11:30,,,1.0,139.67,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.74,2047.64,,,,,,,2015,Metal Loss_33530.0,True,33529.96,33529.96,METAL_LOSS,False,11.5,1648
9300.0,,0.344,-8.64,31.44,33530.39,Cluster,External,35.0,0.12,,,2.69,3.56,12:25,,,1.0,139.7,,,,1160.0,65000.0,,1342.0,1378.92,1914.6,1430.53,1986.26,1477.06,2050.86,0.81,1.71,2015,Cluster_33530.4,True,33530.39,33530.39,CLUSTER,False,12.416666666666666,1649
9300.0,,0.344,-8.72,31.37,33530.47,Metal Loss,External,10.0,0.034,,,0.35,0.59,11:18,,,1.0,139.71,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33530.5,True,33530.47,33530.47,METAL_LOSS,False,11.3,1650
9300.0,,0.344,-8.81,31.27,33530.56,Cluster,External,23.0,0.079,,,1.96,1.3,11:21,,,1.0,139.72,,,,1160.0,65000.0,,1342.0,1437.83,1996.39,1504.34,2088.74,1515.19,2103.8,0.77,1.8,2015,Cluster_33530.6,True,33530.56,33530.56,CLUSTER,False,11.35,1651
9300.0,,0.344,-9.24,30.85,33530.99,Metal Loss,External,12.0,0.041,,,0.79,1.73,12:00,,,1.0,139.75,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33531.0,True,33530.99,33530.99,METAL_LOSS,False,12.0,1652
9300.0,,0.344,-9.27,30.81,33531.02,Cluster,External,19.0,0.065,,,1.61,1.03,12:43,,,1.0,139.75,,,,1160.0,65000.0,,1342.0,1453.75,2018.5,,,,,,,2015,Cluster_33531.0,True,33531.02,33531.02,CLUSTER,False,12.716666666666667,1653
9300.0,,0.344,-9.29,30.79,33531.04,Metal Loss,External,14.0,0.048,,,0.83,1.02,11:29,,,1.0,139.76,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.41,2043.01,,,,,,,2015,Metal Loss_33531.0,True,33531.04,33531.04,METAL_LOSS,False,11.483333333333333,1654
9300.0,,0.344,-9.44,30.65,33531.19,Metal Loss,External,22.0,0.076,,,0.55,1.1,11:34,,,1.0,139.77,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.54,2044.59,1544.47,2144.46,1544.75,2144.85,0.75,1.85,2015,Metal Loss_33531.2,True,33531.19,33531.19,METAL_LOSS,False,11.566666666666666,1655
9360.0,,0.344,-2.6,37.47,33764.38,Metal Loss,External,16.0,0.055,,,1.06,1.61,7:27,,,1.0,132.65,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.25,2037.24,,,,,,,2015,Metal Loss_33764.4,True,33764.38,33764.38,METAL_LOSS,False,7.45,1665
9360.0,,0.344,-2.88,37.19,33764.65,Metal Loss,External,30.0,0.103,,,0.75,1.46,7:23,,,1.0,132.62,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.45,2036.13,1537.45,2134.71,1538.67,2136.4,0.75,1.84,2015,Metal Loss_33764.7,True,33764.65,33764.65,METAL_LOSS,False,7.383333333333334,1666
9360.0,,0.344,-3.12,36.95,33764.89,Metal Loss,External,15.0,0.052,,,1.46,2.09,7:10,,,1.0,132.59,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.78,2029.65,,,,,,,2015,Metal Loss_33764.9,True,33764.89,33764.89,METAL_LOSS,False,7.166666666666667,1667
9360.0,,0.344,-3.42,36.64,33765.2,Metal Loss,External,12.0,0.041,,,0.91,2.01,6:56,,,1.0,132.55,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33765.2,True,33765.2,33765.2,METAL_LOSS,False,6.933333333333334,1668
9360.0,,0.344,-4.56,35.51,33766.34,Metal Loss,External,18.0,0.062,,,0.67,1.22,7:14,,,1.0,132.4,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.09,2043.96,,,,,,,2015,Metal Loss_33766.3,True,33766.34,33766.34,METAL_LOSS,False,7.233333333333333,1669
9360.0,,0.344,-4.84,35.22,33766.62,Metal Loss,External,15.0,0.052,,,0.98,1.81,7:12,,,1.0,132.36,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.04,2039.73,,,,,,,2015,Metal Loss_33766.6,True,33766.62,33766.62,METAL_LOSS,False,7.2,1670
9360.0,,0.344,-5.11,34.96,33766.89,Metal Loss,External,10.0,0.034,,,1.22,1.73,7:20,,,1.0,132.33,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33766.9,True,33766.89,33766.89,METAL_LOSS,False,7.333333333333333,1671
9360.0,,0.344,-26.87,13.2,33788.65,Metal Loss,External,11.0,0.038,,,0.79,1.42,7:51,,,1.0,130.81,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33788.7,True,33788.65,33788.65,METAL_LOSS,False,7.85,1672
9360.0,,0.344,-27.7,12.37,33789.47,Metal Loss,External,11.0,0.038,,,0.55,0.59,7:47,,,1.0,130.82,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33789.5,True,33789.47,33789.47,METAL_LOSS,False,7.783333333333333,1673
9360.0,,0.344,-27.77,12.3,33789.54,Metal Loss,External,11.0,0.038,,,0.47,0.79,7:49,,,1.0,130.82,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33789.5,True,33789.54,33789.54,METAL_LOSS,False,7.816666666666666,1674
9360.0,,0.344,-27.93,12.14,33789.71,Metal Loss,External,17.0,0.058,,,0.98,1.73,7:52,,,1.0,130.82,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.97,2038.24,,,,,,,2015,Metal Loss_33789.7,True,33789.71,33789.71,METAL_LOSS,False,7.866666666666667,1675
9360.0,,0.344,-39.19,0.87,33800.97,Metal Loss,External,25.0,0.086,,,0.51,2.6,8:07,Repaired?,,1.0,131.36,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.64,2044.72,1544.55,2144.57,1544.9,2145.05,0.75,1.85,2015,Metal Loss_33801.0,True,33800.97,33800.97,METAL_LOSS,False,8.116666666666667,1678
9360.0,,0.344,-39.2,0.86,33800.98,Metal Loss,External,10.0,0.034,,,0.63,1.42,2:11,Repaired?,,1.0,131.36,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33801.0,True,33800.98,33800.98,METAL_LOSS,False,2.183333333333333,1679
9370.0,,0.344,-1.89,22.91,33803.74,Metal Loss,External,23.0,0.079,,,0.67,1.81,10:51,Recoat,,0.7,131.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.56,2041.83,1542.25,2141.37,1542.72,2142.03,0.75,1.85,2015,Metal Loss_33803.7,True,33803.74,33803.74,METAL_LOSS,False,10.85,1682
9370.0,,0.344,-1.94,22.86,33803.79,Metal Loss,External,11.0,0.038,,,0.47,1.14,1:10,Recoat,,0.7,131.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33803.8,True,33803.79,33803.79,METAL_LOSS,False,1.1666666666666667,1683
9370.0,,0.344,-1.98,22.83,33803.82,Metal Loss,External,15.0,0.052,,,0.63,1.06,12:23,Recoat,,0.7,131.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.2,2045.5,,,,,,,2015,Metal Loss_33803.8,True,33803.82,33803.82,METAL_LOSS,False,12.383333333333333,1684
9370.0,,0.344,-1.99,22.81,33803.84,Metal Loss,External,15.0,0.052,,,0.67,1.3,4:18,Recoat,,0.7,131.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.73,2044.85,,,,,,,2015,Metal Loss_33803.8,True,33803.84,33803.84,METAL_LOSS,False,4.3,1685
9370.0,,0.344,-1.99,22.81,33803.84,Metal Loss,External,11.0,0.038,,,2.17,1.22,3:54,Recoat,,0.7,131.54,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33803.8,True,33803.84,33803.84,METAL_LOSS,False,3.9,1686
9390.0,,0.344,-36.37,3.74,33903.09,Metal Loss,External,10.0,0.034,,,0.67,0.94,11:57,,,0.7,131.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33903.1,True,33903.09,33903.09,METAL_LOSS,False,11.95,1695
9390.0,,0.344,-36.58,3.53,33903.3,Metal Loss,External,13.0,0.045,,,0.39,1.1,11:59,,,0.7,131.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.21,2048.29,,,,,,,2015,Metal Loss_33903.3,True,33903.3,33903.3,METAL_LOSS,False,11.983333333333333,1696
9390.0,,0.344,-36.64,3.47,33903.37,Metal Loss,External,14.0,0.048,,,0.47,1.38,11:49,,,0.7,131.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.61,2047.47,,,,,,,2015,Metal Loss_33903.4,True,33903.37,33903.37,METAL_LOSS,False,11.816666666666666,1697
9390.0,,0.344,-36.88,3.23,33903.6,Metal Loss,External,39.0,0.134,,,0.55,1.1,11:55,,,0.7,131.45,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.75,2039.32,1539.83,2138.01,1541.04,2139.69,0.75,1.84,2015,Metal Loss_33903.6,True,33903.6,33903.6,METAL_LOSS,False,11.916666666666666,1698
9390.0,,0.344,-37.18,2.93,33903.9,Metal Loss,External,10.0,0.034,,,0.47,1.02,11:59,,,0.7,131.44,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33903.9,True,33903.9,33903.9,METAL_LOSS,False,11.983333333333333,1699
9390.0,,0.344,-37.36,2.75,33904.08,Metal Loss,External,10.0,0.034,,,2.09,1.02,12:50,,,0.7,131.44,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33904.1,True,33904.08,33904.08,METAL_LOSS,False,12.833333333333334,1700
9400.0,,0.344,-39.22,0.88,33946.06,Metal Loss,External,19.0,0.065,,,0.51,1.5,10:56,,,0.7,129.92,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.5,2045.91,,,,,,,2015,Metal Loss_33946.1,True,33946.06,33946.06,METAL_LOSS,False,10.933333333333334,1703
9400.0,,0.344,-39.25,0.85,33946.08,Metal Loss,External,36.0,0.124,,,0.47,1.89,1:04,,,0.7,129.92,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.35,2042.93,1542.92,2142.31,1543.66,2143.33,0.75,1.85,2015,Metal Loss_33946.1,True,33946.08,33946.08,METAL_LOSS,False,1.0666666666666667,1704
9420.0,,0.344,-11.95,28.19,33999.0,Metal Loss,External,14.0,0.048,,,1.89,0.67,3:56,,,0.7,127.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,1455.4,2020.79,,,,,,,2015,Metal Loss_33999.0,True,33999.0,33999.0,METAL_LOSS,False,3.9333333333333336,1712
9420.0,,0.344,-12.02,28.12,33999.07,Metal Loss,External,17.0,0.058,,,1.69,1.69,4:15,,,0.7,127.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,1454.77,2019.92,,,,,,,2015,Metal Loss_33999.1,True,33999.07,33999.07,METAL_LOSS,False,4.25,1713
9420.0,,0.344,-12.27,27.87,33999.32,Cluster,External,22.0,0.076,,,1.96,1.49,4:13,,,0.7,127.48,,,,1160.0,65000.0,,1342.0,1439.74,1999.04,1506.64,2091.93,1513.42,2101.35,0.77,1.8,2015,Cluster_33999.3,True,33999.32,33999.32,CLUSTER,False,4.216666666666667,1714
9420.0,,0.344,-12.55,27.59,33999.59,Metal Loss,External,17.0,0.058,,,1.06,2.17,4:04,,,0.7,127.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.63,2036.37,,,,,,,2015,Metal Loss_33999.6,True,33999.59,33999.59,METAL_LOSS,False,4.066666666666666,1715
9420.0,,0.344,-12.69,27.46,33999.73,Metal Loss,External,11.0,0.038,,,0.79,1.85,7:15,,,0.7,127.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_33999.7,True,33999.73,33999.73,METAL_LOSS,False,7.25,1716
9420.0,,0.344,-12.81,27.33,33999.86,Metal Loss,External,56.0,0.193,,,1.14,1.53,4:05,,,0.7,127.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,1427.24,1981.69,1486.44,2063.89,1497.74,2079.57,0.78,1.78,2015,Metal Loss_33999.9,True,33999.86,33999.86,METAL_LOSS,False,4.083333333333333,1717
9420.0,,0.344,-13.13,27.01,34000.18,Metal Loss,External,23.0,0.079,,,0.63,1.18,4:20,,,0.7,127.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.31,2042.88,1543.09,2142.54,1543.5,2143.11,0.75,1.85,2015,Metal Loss_34000.2,True,34000.18,34000.18,METAL_LOSS,False,4.333333333333333,1718
9420.0,,0.344,-13.35,26.79,34000.4,Metal Loss,External,19.0,0.065,,,1.26,1.73,4:06,,,0.7,127.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.56,2029.34,,,,,,,2015,Metal Loss_34000.4,True,34000.4,34000.4,METAL_LOSS,False,4.1,1719
9420.0,,0.344,-13.54,26.61,34000.58,Metal Loss,External,11.0,0.038,,,0.59,1.18,4:18,,,0.7,127.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_34000.6,True,34000.58,34000.58,METAL_LOSS,False,4.3,1720
9420.0,,0.344,-39.17,0.97,34026.21,Metal Loss,External,13.0,0.045,,,1.61,4.65,8:26,,,0.7,127.03,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.35,2029.04,,,,,,,2015,Metal Loss_34026.2,True,34026.21,34026.21,METAL_LOSS,False,8.433333333333334,1721
9420.0,,0.344,-39.18,0.96,34026.22,Metal Loss,External,34.0,0.117,,,1.53,0.59,8:10,,,0.7,127.03,,MFL-A/XT,,1160.0,65000.0,,1342.0,1435.05,1992.54,1500.31,2083.14,1506.17,2091.28,0.77,1.8,2015,Metal Loss_34026.2,True,34026.22,34026.22,METAL_LOSS,False,8.166666666666666,1723
9420.0,,0.344,-39.19,0.95,34026.24,Metal Loss,External,12.0,0.041,,,1.14,2.91,7:26,,,0.7,127.03,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_34026.2,True,34026.24,34026.24,METAL_LOSS,False,7.433333333333334,1724
9420.0,,0.344,-39.24,0.9,34026.28,Metal Loss,External,37.0,0.127,,,0.87,3.23,10:18,,,0.7,127.03,,MFL-A/XT,,1160.0,65000.0,,1342.0,1459.8,2026.89,1529.43,2123.57,1531.96,2127.09,0.76,1.83,2015,Metal Loss_34026.3,True,34026.28,34026.28,METAL_LOSS,False,10.3,1725
9430.0,,0.344,-36.43,3.68,34063.61,Metal Loss,External,43.0,0.148,,,0.51,1.1,6:24,,,0.7,126.09,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.73,2039.29,1539.68,2137.8,1541.01,2139.65,0.75,1.84,2015,Metal Loss_34063.6,True,34063.61,34063.61,METAL_LOSS,False,6.4,1728
9430.0,,0.344,-36.58,3.54,34063.76,Metal Loss,External,21.0,0.072,,,0.59,1.06,6:19,,,0.7,126.09,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.28,2044.23,1544.19,2144.07,1544.46,2144.44,0.75,1.85,2015,Metal Loss_34063.8,True,34063.76,34063.76,METAL_LOSS,False,6.316666666666666,1729
9430.0,,0.344,-36.74,3.37,34063.93,Metal Loss,External,15.0,0.052,,,0.59,1.02,6:19,,,0.7,126.08,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.52,2045.95,,,,,,,2015,Metal Loss_34063.9,True,34063.93,34063.93,METAL_LOSS,False,6.316666666666666,1730
9440.0,,0.344,-7.95,32.18,34075.25,Metal Loss,External,22.0,0.076,,,1.34,1.53,6:47,Recoat,,1.0,125.87,,MFL-A/XT,,1160.0,65000.0,,1342.0,1456.8,2022.73,1526.66,2119.73,1528.15,2121.8,0.76,1.83,2015,Metal Loss_34075.2,True,34075.25,34075.25,METAL_LOSS,False,6.783333333333333,1733
9440.0,,0.344,-7.99,32.14,34075.29,Metal Loss,External,14.0,0.048,,,0.91,1.26,6:22,Recoat,,1.0,125.87,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.45,2041.68,,,,,,,2015,Metal Loss_34075.3,True,34075.29,34075.29,METAL_LOSS,False,6.366666666666666,1734
9440.0,,0.344,-8.18,31.95,34075.48,Metal Loss,External,27.0,0.093,,,0.91,1.5,6:37,Recoat,,1.0,125.86,,MFL-A/XT,,1160.0,65000.0,,1342.0,1463.98,2032.7,1534.72,2130.93,1536.07,2132.79,0.76,1.84,2015,Metal Loss_34075.5,True,34075.48,34075.48,METAL_LOSS,False,6.616666666666667,1735
9440.0,,0.344,-8.28,31.85,34075.58,Metal Loss,External,13.0,0.045,,,0.51,1.02,5:57,Recoat,,1.0,125.86,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.51,2047.32,,,,,,,2015,Metal Loss_34075.6,True,34075.58,34075.58,METAL_LOSS,False,5.95,1736
9440.0,,0.344,-8.44,31.69,34075.74,Metal Loss,External,12.0,0.041,,,0.47,0.87,6:16,Recoat,,1.0,125.86,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_34075.7,True,34075.74,34075.74,METAL_LOSS,False,6.266666666666667,1737
9440.0,,0.344,-8.61,31.53,34075.9,Metal Loss,External,29.0,0.1,,,0.59,0.94,6:20,Recoat,,1.0,125.86,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.21,2041.35,1541.75,2140.69,1542.47,2141.69,0.75,1.85,2015,Metal Loss_34075.9,True,34075.9,34075.9,METAL_LOSS,False,6.333333333333333,1738
9460.0,,0.344,-9.98,30.16,34157.5,Metal Loss,External,31.0,0.107,,,1.85,2.32,5:04,,,1.0,125.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,1426.2,1980.24,1489.9,2068.69,1496.39,2077.7,0.78,1.78,2015,Metal Loss_34157.5,True,34157.5,34157.5,METAL_LOSS,False,5.066666666666666,1753
9470.0,,0.344,-0.76,39.34,34188.41,Metal Loss,External,34.0,0.117,,,1.65,5.08,5:10,Recoat,,0.7,126.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1430.17,1985.76,1494.42,2074.97,1500.98,2084.07,0.78,1.79,2015,Metal Loss_34188.4,True,34188.41,34188.41,METAL_LOSS,False,5.166666666666667,1757
9470.0,,0.344,-0.78,39.31,34188.43,Metal Loss,External,31.0,0.107,,,1.81,2.05,2:47,Recoat,,0.7,126.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1428.2,1983.03,1492.34,2072.07,1498.57,2080.72,0.78,1.79,2015,Metal Loss_34188.4,True,34188.43,34188.43,METAL_LOSS,False,2.783333333333333,1758
9470.0,,0.344,-0.79,39.3,34188.45,Metal Loss,External,29.0,0.1,,,1.14,1.81,6:34,Recoat,,0.7,126.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1456.11,2021.77,1525.57,2118.22,1527.99,2121.58,0.76,1.83,2015,Metal Loss_34188.4,True,34188.45,34188.45,METAL_LOSS,False,6.566666666666666,1761
9590.0,,0.344,-19.91,20.33,34670.26,Metal Loss,External,13.0,0.045,,,0.87,1.18,7:24,,,0.7,115.5,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.41,2043.01,,,,,,,2015,Metal Loss_34670.3,True,34670.26,34670.26,METAL_LOSS,False,7.4,1775
9650.0,,0.344,-21.29,18.74,34912.23,Metal Loss Manufacturing,,21.0,0.072,,,0.39,0.75,6:59,,,0.7,99.51,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss Manufacturing_34912.2,True,34912.23,34912.23,METAL_LOSS_MFG,False,6.983333333333333,1782
9650.0,,0.344,-22.8,17.23,34913.75,Metal Loss Manufacturing,,18.0,0.062,,,0.43,0.67,10:50,,,0.7,99.22,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss Manufacturing_34913.8,True,34913.75,34913.75,METAL_LOSS_MFG,False,10.833333333333334,1783
9690.0,,0.344,-0.03,27.43,35051.46,Metal Loss,External,11.0,0.038,,,0.39,1.14,2:07,affecting girth weld,,1.0,89.6,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_35051.5,True,35051.46,35051.46,METAL_LOSS,False,2.1166666666666667,1790
9860.0,,0.344,-0.86,39.17,35635.85,Metal Loss,External,35.0,0.12,,,0.51,1.22,5:55,,,0.7,124.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.54,2041.8,1542.01,2141.04,1542.84,2142.19,0.75,1.85,2015,Metal Loss_35635.8,True,35635.85,35635.85,METAL_LOSS,False,5.916666666666667,1808
9890.0,,0.344,-39.16,0.9,35794.29,Metal Loss,External,27.0,0.093,,,0.79,2.28,7:01,,,1.0,131.7,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.11,2037.04,1538.28,2135.86,1539.28,2137.25,0.75,1.84,2015,Metal Loss_35794.3,True,35794.29,35794.29,METAL_LOSS,False,7.016666666666667,1812
9890.0,,0.344,-39.19,0.87,35794.32,Metal Loss,External,14.0,0.048,,,0.87,0.63,6:05,,,1.0,131.7,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.0,2042.45,,,,,,,2015,Metal Loss_35794.3,True,35794.32,35794.32,METAL_LOSS,False,6.083333333333333,1813
9910.0,,0.344,-18.27,21.77,35853.48,Metal Loss Manufacturing,,15.0,0.052,,,0.32,0.79,6:12,,,1.0,133.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss Manufacturing_35853.5,True,35853.48,35853.48,METAL_LOSS_MFG,False,6.2,1816
9910.0,,0.344,-18.35,21.69,35853.56,Metal Loss Manufacturing,,10.0,0.034,,,0.32,0.63,06:00,,,1.0,133.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss Manufacturing_35853.6,True,35853.56,35853.56,METAL_LOSS_MFG,False,6.0,1817
9920.0,,0.344,-0.7,39.33,35875.95,Metal Loss,External,26.0,0.089,,,1.22,6.46,4:46,,,1.0,133.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,1456.19,2021.88,1525.81,2118.55,1527.9,2121.45,0.76,1.83,2015,Metal Loss_35875.9,True,35875.95,35875.95,METAL_LOSS,False,4.766666666666667,1819
9920.0,,0.344,-0.73,39.3,35875.98,Metal Loss,External,16.0,0.055,,,1.26,2.28,3:52,,,1.0,133.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.13,2032.91,,,,,,,2015,Metal Loss_35876.0,True,35875.98,35875.98,METAL_LOSS,False,3.8666666666666667,1821
9920.0,,0.344,-0.73,39.3,35875.98,Cluster,External,22.0,0.076,,,1.18,4.73,7:39,,,1.0,133.97,,,,1160.0,65000.0,,1342.0,1460.78,2028.25,1531.22,2126.06,1531.89,2127.0,0.76,1.83,2015,Cluster_35876.0,True,35875.98,35875.98,CLUSTER,False,7.65,1822
9920.0,,0.344,-0.75,39.28,35876.0,Metal Loss,External,25.0,0.086,,,0.79,3.46,8:55,,,1.0,133.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.67,2037.82,1538.96,2136.81,1539.8,2137.97,0.75,1.84,2015,Metal Loss_35876.0,True,35876.0,35876.0,METAL_LOSS,False,8.916666666666666,1823
9920.0,,0.344,-0.77,39.26,35876.02,Metal Loss,External,19.0,0.065,,,0.63,2.95,10:42,,,1.0,133.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.28,2044.23,,,,,,,2015,Metal Loss_35876.0,True,35876.02,35876.02,METAL_LOSS,False,10.7,1824
9920.0,,0.344,-0.77,39.26,35876.02,Metal Loss,External,11.0,0.038,,,0.83,2.52,1:29,,,1.0,133.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_35876.0,True,35876.02,35876.02,METAL_LOSS,False,1.4833333333333334,1825
10070.0,,0.344,-21.26,18.92,36496.68,Metal Loss,External,10.0,0.034,,,0.51,0.98,5:03,,,0.7,143.81,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_36496.7,True,36496.68,36496.68,METAL_LOSS,False,5.05,1845
10510.0,,0.344,-22.91,17.1,37951.31,Metal Loss Manufacturing,,10.0,0.034,,,0.32,0.59,9:58,,,0.7,216.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss Manufacturing_37951.3,True,37951.31,37951.31,METAL_LOSS_MFG,False,9.966666666666667,1895
10540.0,,0.344,-0.5,39.54,38046.71,Metal Loss,External,18.0,0.062,,,1.26,2.48,2:05,,,0.7,226.75,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.43,2030.55,,,,,,,2015,Metal Loss_38046.7,True,38046.71,38046.71,METAL_LOSS,False,2.0833333333333335,1899
10620.0,,0.344,-28.67,11.45,38363.7,Metal Loss,External,11.0,0.038,,,2.09,0.59,1:08,,,0.7,242.12,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_38363.7,True,38363.7,38363.7,METAL_LOSS,False,1.1333333333333333,1908
