joint_number,joint_length_ft,wall_thickness_in,dist_to_upstream_gw_ft,dist_to_downstream_gw_ft,distance_ft,feature_type,internal_external,depth_pct,depth_in,Metal Loss Depth + Tolerance[%],Dimension Classification,Metal Loss Depth Tolerance [%] (includes seamless and HAZ and modified specs),Dent Depth[%],Dent Depth[in],Is any part of the dent affecting the top of the pipe? [Y/N],anomaly_length_in,anomaly_width_in,clock_position,comments,Anomalies per Joint,Was anomaly sizing reviewed by analyst? [Y/N],Was anomaly sizing/dimensions manually changed? [Y/N],Magnetization Level [kA/m] for MFL survey or Actual WT [in] for UT Survey,elevation_ft,Seam Position[hh:mm],Distance To Seam Weld [in],Tool,design_pressure_psi,smys_psi,Pipe Type,Pipe Diameter (O.D.)[in.],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,Length Tolerance [in],Width Tolerance [in],inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned,cluster_id,clock_hours
1560,40.269,0.344,4.974,35.295,5326.345,Metal Loss,External,43.0,0.148,58.0,GENE,20.0,,,,2.3,2.3,5:28,EXT ML,30,N,N,5.97,494.635,08:52,21.363,CMFL,1025,65000,E.R. WELD,24,1424.1,1977.9,1389.8,1930.3,0.72,1.06,1.0,1.2,2022,Metal Loss_5326.3,True,5326.345,5325.588000000001,29,5.466666666666667
1560,40.269,0.344,5.436,34.833,5326.808,Metal Loss,External,34.0,0.117,49.0,GENE,20.0,,,,14.4,3.9,5:27,EXT ML,30,N,N,5.97,494.621,08:52,22.41,CMFL,1025,65000,E.R. WELD,24,1190.7,1653.8,1242.5,1725.7,0.861,0.888,1.0,1.2,2022,Metal Loss_5326.8,True,5326.808,5326.051,29,5.45
1560,40.269,0.344,5.82,34.449,5327.192,Metal Loss,External,23.0,0.079,38.0,GENE,20.0,,,,2.2,2.0,6:29,EXT ML,30,N,N,5.97,494.61,08:52,14.87,CMFL,1025,65000,E.R. WELD,24,1494.5,2075.6,1482.7,2059.3,0.686,1.115,1.0,1.2,2022,Metal Loss_5327.2,True,5327.192,5326.435,29,6.483333333333333
1560,40.269,0.344,6.365,33.904,5327.736,Metal Loss,External,22.0,0.076,37.0,GENE,20.0,,,,5.6,2.0,6:26,EXT ML,30,N,N,5.97,494.594,08:52,15.499,CMFL,1025,65000,E.R. WELD,24,1402.4,1947.7,1421.2,1973.9,0.731,1.045,1.0,1.2,2022,Metal Loss_5327.7,True,5327.736,5326.979,29,6.433333333333334
1560,40.269,0.344,7.129,33.136,5328.504,Metal Loss,External,10.0,0.034,25.0,GENE,20.0,,,,6.2,2.3,6:46,EXT ML,30,N,N,5.97,494.571,08:52,13.195,CMFL,1025,65000,E.R. WELD,24,1478.3,2053.2,1465.3,2035.2,0.693,1.104,1.0,1.2,2022,Metal Loss_5328.5,True,5328.504,5327.747,29,6.766666666666667
1560,40.269,0.344,7.897,32.372,5329.268,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,6.8,3.5,5:10,EXT ML,30,N,N,5.97,494.548,08:52,22.829,CMFL,1025,65000,E.R. WELD,24,1433.3,1990.7,1449.3,2012.9,0.715,1.066,1.0,1.2,2022,Metal Loss_5329.3,True,5329.268,5328.511,29,5.166666666666667
1560,40.269,0.344,9.209,31.06,5330.581,Metal Loss,External,27.0,0.093,42.0,GENE,20.0,,,,22.0,3.9,6:15,EXT ML,30,N,N,5.97,494.508,08:52,15.289,CMFL,1025,65000,E.R. WELD,24,1251.7,1738.5,1341.3,1863.0,0.819,0.93,1.0,1.2,2022,Metal Loss_5330.6,True,5330.581,5329.8240000000005,29,6.25
1560,40.269,0.344,9.885,30.384,5331.257,Metal Loss,External,20.0,0.069,35.0,GENE,20.0,,,,2.5,1.8,5:29,EXT ML,30,N,N,5.97,494.488,08:52,21.153,CMFL,1025,65000,E.R. WELD,24,1492.1,2072.3,1480.2,2055.8,0.687,1.113,1.0,1.2,2022,Metal Loss_5331.3,True,5331.257,5330.5,29,5.483333333333333
1560,40.269,0.344,10.285,29.984,5331.657,Metal Loss,External,27.0,0.093,42.0,GENE,20.0,,,,3.5,2.2,5:26,EXT ML,30,N,N,5.97,494.476,08:52,21.572,CMFL,1025,65000,E.R. WELD,24,1431.8,1988.6,1406.3,1953.2,0.716,1.066,1.0,1.2,2022,Metal Loss_5331.7,True,5331.657,5330.900000000001,29,5.433333333333334
1560,40.269,0.344,11.302,28.967,5332.674,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,2.4,1.9,6:24,EXT ML,30,N,N,5.97,494.445,08:52,15.499,CMFL,1025,65000,E.R. WELD,24,1508.2,2094.7,1500.0,2083.4,0.68,1.123,1.0,1.2,2022,Metal Loss_5332.7,True,5332.674,5331.917,29,6.4
1560,40.269,0.344,11.647,28.622,5333.018,Metal Loss,External,23.0,0.079,38.0,PITT,20.0,,,,0.9,1.1,5:24,EXT ML,30,N,N,5.97,494.435,08:52,21.782,CMFL,1025,65000,E.R. WELD,24,1535.7,2132.9,1532.9,2129.0,0.668,1.145,0.6,1.2,2022,Metal Loss_5333.0,True,5333.018,5332.261,29,5.4
1560,40.269,0.344,11.978,28.291,5333.35,Metal Loss,External,35.0,0.12,50.0,GENE,20.0,,,,13.9,4.4,6:34,EXT ML,30,N,N,5.97,494.425,08:52,13.823,CMFL,1025,65000,E.R. WELD,24,1180.1,1639.0,1258.4,1747.7,0.869,0.881,1.0,1.2,2022,Metal Loss_5333.4,True,5333.35,5332.593000000001,29,6.566666666666666
1560,40.269,0.344,12.382,27.884,5333.757,Metal Loss,External,19.0,0.065,34.0,AXGR,20.0,,,,2.2,1.0,5:18,EXT ML,30,N,N,5.97,494.413,08:52,22.41,CMFL,1025,65000,E.R. WELD,24,1506.5,2092.3,1497.7,2080.1,0.681,1.123,1.0,1.2,2022,Metal Loss_5333.8,True,5333.757,5333.0,29,5.3
1560,40.269,0.344,12.762,27.507,5334.134,Metal Loss,External,35.0,0.12,50.0,GENE,20.0,,,,11.3,2.7,5:20,EXT ML,30,N,N,5.97,494.401,08:52,22.829,CMFL,1025,65000,E.R. WELD,24,1201.5,1668.7,1319.7,1832.9,0.853,0.895,1.0,1.2,2022,Metal Loss_5334.1,True,5334.134,5333.377,29,5.333333333333333
1560,40.269,0.344,13.622,26.647,5334.993,Metal Loss,External,28.0,0.096,43.0,GENE,20.0,,,,1.9,1.6,6:45,EXT ML,30,N,N,5.97,494.376,08:52,13.195,CMFL,1025,65000,E.R. WELD,24,1497.7,2080.1,1485.9,2063.8,0.684,1.116,1.0,1.2,2022,Metal Loss_5335.0,True,5334.993,5334.236000000001,29,6.75
1560,40.269,0.344,13.947,26.319,5335.322,Metal Loss,External,34.0,0.117,49.0,GENE,20.0,,,,2.9,2.1,6:43,EXT ML,30,N,N,5.97,494.366,08:52,13.404,CMFL,1025,65000,E.R. WELD,24,1422.9,1976.3,1393.0,1934.8,0.72,1.059,1.0,1.2,2022,Metal Loss_5335.3,True,5335.322,5334.5650000000005,29,6.716666666666667
1560,40.269,0.344,15.735,24.534,5337.106,Metal Loss,External,18.0,0.062,33.0,GENE,20.0,,,,2.3,2.0,7:01,EXT ML,30,N,N,5.97,494.312,08:52,11.519,CMFL,1025,65000,E.R. WELD,24,1506.6,2092.5,1498.0,2080.5,0.68,1.123,1.0,1.2,2022,Metal Loss_5337.1,True,5337.106,5336.349,29,7.016666666666667
1560,40.269,0.344,19.413,20.856,5340.784,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,2.2,1.6,5:04,EXT ML,30,N,N,5.97,494.202,08:52,23.876,CMFL,1025,65000,E.R. WELD,24,1514.3,2103.2,1507.4,2093.6,0.677,1.128,1.0,1.2,2022,Metal Loss_5340.8,True,5340.784,5340.027,29,5.066666666666666
1560,40.269,0.344,19.862,20.407,5341.234,Metal Loss,External,24.0,0.082,39.0,GENE,20.0,,,,2.5,2.0,5:09,EXT ML,30,N,N,5.97,494.188,08:52,23.248,CMFL,1025,65000,E.R. WELD,24,1481.0,2056.9,1466.2,2036.3,0.692,1.105,1.0,1.2,2022,Metal Loss_5341.2,True,5341.234,5340.477000000001,29,5.15
1560,40.269,0.344,20.361,19.905,5341.736,Metal Loss,External,26.0,0.089,41.0,GENE,20.0,,,,3.1,3.0,5:13,EXT ML,30,N,N,5.97,494.173,08:52,22.829,CMFL,1025,65000,E.R. WELD,24,1450.8,2015.1,1429.4,1985.3,0.707,1.081,1.0,1.2,2022,Metal Loss_5341.7,True,5341.736,5340.979,29,5.216666666666667
1560,40.269,0.344,20.978,19.291,5342.349,Metal Loss,External,20.0,0.069,35.0,GENE,20.0,,,,4.3,2.4,5:37,EXT ML,30,N,N,5.97,494.155,08:52,20.316,CMFL,1025,65000,E.R. WELD,24,1441.9,2002.6,1420.4,1972.8,0.711,1.076,1.0,1.2,2022,Metal Loss_5342.3,True,5342.349,5341.592000000001,29,5.616666666666667
1560,40.269,0.344,21.191,19.078,5342.562,Metal Loss,External,18.0,0.062,33.0,GENE,20.0,,,,1.8,1.9,6:42,EXT ML,30,N,N,5.97,494.148,08:52,13.614,CMFL,1025,65000,E.R. WELD,24,1519.5,2110.4,1513.5,2102.0,0.675,1.133,1.0,1.2,2022,Metal Loss_5342.6,True,5342.562,5341.805,29,6.7
1560,40.269,0.344,38.196,2.073,5359.567,Metal Loss,External,25.0,0.086,40.0,PITT,20.0,,,,1.1,1.3,5:24,EXT ML,30,N,N,5.97,493.637,08:52,21.782,CMFL,1025,65000,E.R. WELD,24,1531.5,2127.0,1527.6,2121.7,0.669,1.141,0.6,1.2,2022,Metal Loss_5359.6,True,5359.567,5358.81,30,5.4
1560,40.269,0.344,38.547,1.722,5359.918,Metal Loss,External,15.0,0.052,30.0,GENE,20.0,,,,6.8,3.8,5:34,EXT ML,30,N,N,5.97,493.627,08:52,20.735,CMFL,1025,65000,E.R. WELD,24,1437.4,1996.4,1416.3,1967.1,0.713,1.072,1.0,1.2,2022,Metal Loss_5359.9,True,5359.918,5359.161,30,5.566666666666666
1560,40.269,0.344,39.101,1.168,5360.472,Metal Loss,External,11.0,0.038,26.0,AXGR,20.0,,,,4.2,0.9,4:26,EXT ML,30,N,N,5.97,493.61,08:52,27.855,CMFL,1025,65000,E.R. WELD,24,1492.4,2072.7,1481.8,2058.0,0.687,1.114,1.0,1.2,2022,Metal Loss_5360.5,True,5360.472,5359.715,30,4.433333333333334
1560,40.269,0.344,39.173,1.093,5360.548,Metal Loss,External,25.0,0.086,40.0,GENE,20.0,,,,2.2,2.1,1:02,EXT ML,30,N,N,5.97,493.608,08:52,26.18,CMFL,1025,65000,E.R. WELD,24,1488.7,2067.6,1475.3,2049.1,0.689,1.11,1.0,1.2,2022,Metal Loss_5360.5,True,5360.548,5359.791,30,1.0333333333333334
1570,40.069,0.344,0.935,39.134,5362.575,Metal Loss,External,18.0,0.062,33.0,GENE,20.0,,,,1.6,1.7,12:47,EXT ML,16,N,N,5.97,493.547,02:52,12.985,CMFL,1025,65000,E.R. WELD,24,1525.6,2119.0,1520.9,2112.4,0.672,1.137,1.0,1.2,2022,Metal Loss_5362.6,True,5362.575,5361.818,30,12.783333333333333
1570,40.069,0.344,0.958,39.111,5362.598,Metal Loss,External,13.0,0.044,28.0,PITT,20.0,,,,1.3,1.0,4:09,EXT ML,16,N,N,5.97,493.546,02:52,8.168,CMFL,1025,65000,E.R. WELD,24,1537.1,2134.8,1534.9,2131.8,0.667,1.146,0.6,1.2,2022,Metal Loss_5362.6,True,5362.598,5361.841,30,4.15
1570,40.069,0.344,1.076,38.993,5362.717,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,1.6,1.2,2:25,EXT ML,16,N,N,5.97,493.543,02:52,2.723,CMFL,1025,65000,E.R. WELD,24,1519.6,2110.6,1513.4,2102.0,0.675,1.133,1.0,1.2,2022,Metal Loss_5362.7,True,5362.717,5361.96,30,2.4166666666666665
1570,40.069,0.344,2.927,37.142,5364.567,Metal Loss,External,25.0,0.086,40.0,GENE,20.0,,,,25.0,8.4,5:33,EXT ML,16,N,N,5.97,493.489,02:52,16.336,CMFL,1025,65000,E.R. WELD,24,1262.6,1753.6,1310.0,1819.4,0.812,0.944,1.0,1.2,2022,Metal Loss_5364.6,True,5364.567,5363.81,30,5.55
1570,40.069,0.344,2.989,37.08,5364.629,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,2.6,4.0,07:00,EXT ML,16,N,N,5.97,493.488,02:52,25.97,CMFL,1025,65000,E.R. WELD,24,1502.5,2086.8,1493.3,2074.0,0.682,1.12,1.0,1.2,2022,Metal Loss_5364.6,True,5364.629,5363.872,30,7.0
1570,40.069,0.344,6.325,33.743,5367.966,Metal Loss,External,18.0,0.062,33.0,GENE,20.0,,,,1.6,1.6,6:49,EXT ML,16,N,N,5.97,493.405,02:52,24.923,CMFL,1025,65000,E.R. WELD,24,1525.5,2118.8,1520.8,2112.2,0.672,1.137,1.0,1.2,2022,Metal Loss_5368.0,True,5367.966,5367.209000000001,30,6.816666666666666
1570,40.069,0.344,17.096,22.972,5378.737,Metal Loss,External,24.0,0.082,39.0,GENE,20.0,,,,1.9,2.2,5:36,EXT ML,16,N,N,5.97,493.139,02:52,17.174,CMFL,1025,65000,E.R. WELD,24,1506.5,2092.4,1497.3,2079.5,0.68,1.122,1.0,1.2,2022,Metal Loss_5378.7,True,5378.737,5377.9800000000005,31,5.6
1570,40.069,0.344,17.621,22.448,5379.262,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,2.4,2.1,6:55,EXT ML,16,N,N,5.97,493.126,02:52,25.552,CMFL,1025,65000,E.R. WELD,24,1498.2,2080.9,1487.8,2066.4,0.684,1.117,1.0,1.2,2022,Metal Loss_5379.3,True,5379.262,5378.505,31,6.916666666666667
1570,40.069,0.344,18.11,21.959,5379.751,Metal Loss,External,47.0,0.161,62.0,GENE,15.0,,,,20.2,10.0,7:14,*EXT ML,16,Y,Y,5.97,493.114,02:52,26.389,CMFL,1025,65000,E.R. WELD,24,1008.8,1401.1,1232.3,1711.5,1.016,0.755,1.0,1.2,2022,Metal Loss_5379.8,True,5379.751,5378.994000000001,31,7.233333333333333
1570,40.069,0.344,18.789,21.28,5380.43,Metal Loss,External,49.0,0.169,64.0,GENE,15.0,,,,29.8,6.4,4:25,*EXT ML,16,Y,Y,5.97,493.098,02:52,8.796,CMFL,1025,65000,E.R. WELD,24,960.6,1334.2,1159.8,1610.8,1.067,0.718,1.0,1.2,2022,Metal Loss_5380.4,True,5380.43,5379.673000000001,31,4.416666666666667
1570,40.069,0.344,19.482,20.587,5381.122,Metal Loss,External,25.0,0.086,40.0,GENE,20.0,,,,24.2,7.4,5:52,EXT ML,16,N,N,5.97,493.08,02:52,19.268,CMFL,1025,65000,E.R. WELD,24,1271.5,1766.0,1285.3,1785.1,0.806,0.945,1.0,1.2,2022,Metal Loss_5381.1,True,5381.122,5380.365000000001,31,5.866666666666667
1570,40.069,0.344,21.253,18.816,5382.894,Metal Loss,External,15.0,0.052,35.0,AXSL,20.0,,,,0.8,0.3,7:26,EXT ML,16,N,N,5.97,493.037,02:52,28.693,CMFL,1025,65000,E.R. WELD,24,1542.9,2142.9,1541.8,2141.4,0.664,1.15,1.0,1.2,2022,Metal Loss_5382.9,True,5382.894,5382.137000000001,31,7.433333333333334
1570,40.069,0.344,21.437,18.632,5383.077,Metal Loss,External,17.0,0.058,32.0,GENE,20.0,,,,12.1,6.7,6:46,*EXT ML,16,Y,Y,5.97,493.032,02:52,25.97,CMFL,1025,65000,E.R. WELD,24,1386.3,1925.4,1401.2,1946.2,0.739,1.032,1.0,1.2,2022,Metal Loss_5383.1,True,5383.077,5382.320000000001,31,6.766666666666667
1570,40.069,0.344,21.499,18.57,5383.14,Metal Loss,External,28.0,0.096,43.0,GENE,20.0,,,,4.0,2.8,4:13,EXT ML,16,N,N,5.97,493.031,02:52,9.215,CMFL,1025,65000,E.R. WELD,24,1402.6,1948.1,1398.2,1941.9,0.731,1.047,1.0,1.2,2022,Metal Loss_5383.1,True,5383.14,5382.383000000001,31,4.216666666666667
1570,40.069,0.344,22.123,17.946,5383.763,Metal Loss,External,49.0,0.169,64.0,GENE,15.0,,,,30.2,16.8,6:32,*EXT ML,16,Y,Y,5.97,493.015,02:52,27.018,CMFL,1025,65000,E.R. WELD,24,964.1,1339.1,1190.3,1653.2,1.063,0.717,1.0,1.2,2022,Metal Loss_5383.8,True,5383.763,5383.006,31,6.533333333333333
1570,40.069,0.344,22.339,17.73,5383.98,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,2.0,1.6,4:27,EXT ML,16,N,N,5.97,493.01,02:52,10.053,CMFL,1025,65000,E.R. WELD,24,1511.0,2098.6,1503.2,2087.7,0.678,1.126,1.0,1.2,2022,Metal Loss_5384.0,True,5383.98,5383.223,31,4.45
1580,40.233,0.344,39.049,1.184,5440.758,Metal Loss,External,41.0,0.141,56.0,GENE,20.0,,,,1.5,1.3,6:20,EXT ML,2,N,N,5.97,491.665,01:48,28.484,CMFL,1025,65000,E.R. WELD,24,1485.0,2062.5,1467.1,2037.6,0.69,1.107,1.0,1.2,2022,Metal Loss_5440.8,True,5440.758,5440.001,32,6.333333333333333
1580,40.233,0.344,39.409,0.82,5441.122,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,1.3,2.6,6:03,EXT ML,2,N,N,5.97,491.657,01:48,26.808,CMFL,1025,65000,E.R. WELD,24,1536.3,2133.8,1534.0,2130.5,0.667,1.145,1.0,1.2,2022,Metal Loss_5441.1,True,5441.122,5440.365000000001,32,6.05
1590,22.933,0.344,0.617,22.316,5442.562,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,2.1,2.5,4:19,EXT ML,2,N,N,5.97,491.623,09:12,30.578,CMFL,1025,65000,E.R. WELD,24,1516.3,2105.9,1509.8,2096.9,0.676,1.129,1.0,1.2,2022,Metal Loss_5442.6,True,5442.562,5441.805,32,4.316666666666666
1590,22.933,0.344,0.781,22.156,5442.723,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,2.7,1.7,2:55,EXT ML,2,N,N,5.97,491.62,09:12,36.024,CMFL,1025,65000,E.R. WELD,24,1485.5,2063.2,1472.2,2044.8,0.69,1.107,1.0,1.2,2022,Metal Loss_5442.7,True,5442.723,5441.966,32,2.9166666666666665
1600,40.069,0.344,0.509,39.56,5465.387,Metal Loss,External,21.0,0.072,36.0,GENE,20.0,,,,5.9,3.8,7:42,EXT ML,5,N,N,5.97,491.114,12:12,27.855,CMFL,1025,65000,E.R. WELD,24,1401.7,1946.7,1421.0,1973.7,0.731,1.046,1.0,1.2,2022,Metal Loss_5465.4,True,5465.387,5464.63,33,7.7
1600,40.069,0.344,5.564,34.505,5470.443,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,7.2,2.5,12:47,EXT ML,5,N,N,5.97,491.002,12:12,3.77,CMFL,1025,65000,E.R. WELD,24,1460.2,2028.1,1443.8,2005.3,0.702,1.086,1.0,1.2,2022,Metal Loss_5470.4,True,5470.443,5469.686000000001,33,12.783333333333333
1600,40.069,0.344,10.636,29.436,5475.512,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,5.0,2.2,12:13,EXT ML ( ON SW ),5,N,N,5.97,490.889,12:12,0.209,CMFL,1025,65000,E.R. WELD,24,1475.5,2049.3,1461.7,2030.1,0.695,1.098,1.0,1.2,2022,Metal Loss_5475.5,True,5475.512,5474.755,33,12.216666666666667
1650,40.013,0.344,0.86,39.157,5624.626,Metal Loss,External,20.0,0.069,35.0,GENE,20.0,,,,1.6,2.0,7:26,EXT ML,1,N,N,5.97,487.527,09:24,12.357,CMFL,1025,65000,E.R. WELD,24,1522.2,2114.1,1516.6,2106.4,0.673,1.135,1.0,1.2,2022,Metal Loss_5624.6,True,5624.626,5623.869000000001,-1,7.433333333333334
1680,26.585,0.344,4.505,22.08,5748.593,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,7.8,2.4,8:38,EXT ML ( ON SW ),2,N,N,5.97,484.404,08:44,0.628,CMFL,1025,65000,E.R. WELD,24,1448.9,2012.4,1442.6,2003.6,0.708,1.077,1.0,1.2,2022,Metal Loss_5748.6,True,5748.593,5747.836,34,8.633333333333333
1680,26.585,0.344,7.579,19.006,5751.667,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,3.3,2.0,8:33,EXT ML ( NEAR SW ),2,N,N,5.97,484.304,08:44,1.047,CMFL,1025,65000,E.R. WELD,24,1503.1,2087.7,1494.4,2075.6,0.682,1.121,1.0,1.2,2022,Metal Loss_5751.7,True,5751.667,5750.910000000001,34,8.55
1700,40.233,0.344,39.16,1.076,5849.846,Metal Loss,External,19.0,0.065,34.0,GENE,20.0,,,,7.5,7.8,7:27,EXT ML,2,N,N,5.97,480.442,09:24,11.1,CMFL,1025,65000,E.R. WELD,24,1397.4,1940.8,1392.7,1934.3,0.734,1.042,1.0,1.2,2022,Metal Loss_5849.8,True,5849.846,5849.089,35,7.45
1700,40.233,0.344,39.304,0.928,5849.993,Metal Loss,External,40.0,0.137,55.0,GENE,20.0,,,,2.2,2.0,4:39,EXT ML,2,N,N,5.97,480.436,09:24,29.74,CMFL,1025,65000,E.R. WELD,24,1436.3,1994.8,1406.3,1953.1,0.714,1.071,1.0,1.2,2022,Metal Loss_5850.0,True,5849.993,5849.236000000001,35,4.65
1870,39.993,0.344,24.209,15.784,6493.963,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,2.8,2.2,11:26,EXT ML ( ON SW ),3,N,N,5.97,479.317,11:16,1.047,CMFL,1025,65000,E.R. WELD,24,1505.7,2091.2,1497.3,2079.5,0.681,1.122,1.0,1.2,2022,Metal Loss_6494.0,True,6493.963,6493.206,36,11.433333333333334
1870,39.993,0.344,25.331,14.662,6495.085,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,2.4,3.4,11:35,EXT ML ( NEAR SW ),3,N,N,5.97,479.334,11:16,2.094,CMFL,1025,65000,E.R. WELD,24,1514.9,2104.0,1508.3,2094.8,0.677,1.13,1.0,1.2,2022,Metal Loss_6495.1,True,6495.085,6494.328,36,11.583333333333334
1870,39.993,0.344,25.741,14.252,6495.495,Metal Loss,External,10.0,0.034,25.0,GENE,20.0,,,,5.4,3.4,11:38,EXT ML ( NEAR SW ),3,N,N,5.97,479.34,11:16,2.304,CMFL,1025,65000,E.R. WELD,24,1486.7,2064.8,1475.2,2048.9,0.69,1.109,1.0,1.2,2022,Metal Loss_6495.5,True,6495.495,6494.738,36,11.633333333333333
1890,40.003,0.344,0.046,39.957,6549.984,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,5.9,2.3,6:25,EXT ML ( NEAR GW ),12,N,N,5.97,480.098,12:08,35.814,CMFL,1025,65000,E.R. WELD,24,1463.9,2033.2,1448.0,2011.1,0.7,1.09,1.0,1.2,2022,Metal Loss_6550.0,True,6549.984,6549.227000000001,37,6.416666666666667
1890,40.003,0.344,0.725,39.278,6550.663,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,8.5,2.9,6:25,EXT ML,12,N,N,5.97,480.107,12:08,35.814,CMFL,1025,65000,E.R. WELD,24,1442.5,2003.4,1422.9,1976.2,0.711,1.074,1.0,1.2,2022,Metal Loss_6550.7,True,6550.663,6549.906,37,6.416666666666667
1890,40.003,0.344,2.093,37.91,6552.031,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,2.9,1.5,6:14,EXT ML,12,N,N,5.97,480.125,12:08,37.071,CMFL,1025,65000,E.R. WELD,24,1496.6,2078.6,1486.2,2064.1,0.685,1.116,1.0,1.2,2022,Metal Loss_6552.0,True,6552.031,6551.274,37,6.233333333333333
1890,40.003,0.344,17.884,22.116,6567.825,Metal Loss,External,26.0,0.089,41.0,GENE,20.0,,,,6.3,2.0,12:13,EXT ML ( ON SW ),12,N,N,5.97,480.284,12:08,0.628,CMFL,1025,65000,E.R. WELD,24,1353.8,1880.3,1314.3,1825.4,0.757,1.011,1.0,1.2,2022,Metal Loss_6567.8,True,6567.825,6567.068,38,12.216666666666667
1890,40.003,0.344,17.897,22.103,6567.838,Metal Loss,External,24.0,0.082,39.0,GENE,15.0,,,,5.5,1.9,5:56,*EXT ML,12,Y,Y,5.97,480.284,12:08,36.442,CMFL,1025,65000,E.R. WELD,24,1387.0,1926.3,1354.1,1880.7,0.739,1.036,0.8,1.0,2022,Metal Loss_6567.8,True,6567.838,6567.081,38,5.933333333333334
1890,40.003,0.344,18.924,21.079,6568.862,Metal Loss,External,17.0,0.058,32.0,GENE,15.0,,,,2.9,1.4,12:13,*EXT ML ( ON SW ),12,Y,Y,5.97,480.294,12:08,0.628,CMFL,1025,65000,E.R. WELD,24,1492.2,2072.5,1480.9,2056.8,0.687,1.113,0.8,1.0,2022,Metal Loss_6568.9,True,6568.862,6568.1050000000005,38,12.216666666666667
1890,40.003,0.344,19.925,20.079,6569.862,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,4.4,1.5,12:13,EXT ML ( ON SW ),12,N,N,5.97,480.304,12:08,0.628,CMFL,1025,65000,E.R. WELD,24,1479.7,2055.2,1466.5,2036.9,0.693,1.105,1.0,1.2,2022,Metal Loss_6569.9,True,6569.862,6569.1050000000005,38,12.216666666666667
1890,40.003,0.344,21.263,18.74,6571.201,Metal Loss,External,13.0,0.044,28.0,GENE,20.0,,,,4.5,2.6,12:18,EXT ML ( ON SW ),12,N,N,5.97,480.318,12:08,1.047,CMFL,1025,65000,E.R. WELD,24,1482.3,2058.7,1469.7,2041.3,0.692,1.103,1.0,1.2,2022,Metal Loss_6571.2,True,6571.201,6570.444,38,12.3
1890,40.003,0.344,23.533,16.467,6573.474,Metal Loss,External,14.0,0.048,29.0,GENE,20.0,,,,5.9,1.5,12:12,EXT ML ( ON SW ),12,N,N,5.97,480.34,12:08,0.419,CMFL,1025,65000,E.R. WELD,24,1451.9,2016.5,1433.6,1991.0,0.706,1.085,1.0,1.2,2022,Metal Loss_6573.5,True,6573.474,6572.717000000001,38,12.2
1890,40.003,0.344,26.161,13.842,6576.099,Metal Loss,External,12.0,0.041,27.0,GENE,20.0,,,,4.5,1.4,6:03,EXT ML,12,N,N,5.97,480.367,12:08,37.28,CMFL,1025,65000,E.R. WELD,24,1483.6,2060.5,1471.3,2043.4,0.691,1.107,1.0,1.2,2022,Metal Loss_6576.1,True,6576.099,6575.342000000001,38,6.05
1890,40.003,0.344,27.904,12.1,6577.841,Metal Loss,External,16.0,0.055,31.0,GENE,20.0,,,,4.2,1.3,12:13,EXT ML ( ON SW ),12,N,N,5.97,480.384,12:08,0.628,CMFL,1025,65000,E.R. WELD,24,1469.0,2040.3,1453.4,2018.7,0.698,1.095,1.0,1.2,2022,Metal Loss_6577.8,True,6577.841,6577.084000000001,38,12.216666666666667
1890,40.003,0.344,38.327,1.677,6588.264,Metal Loss,External,10.0,0.034,25.0,GENE,20.0,,,,5.5,1.5,5:55,EXT ML,12,N,N,5.97,480.488,12:08,36.442,CMFL,1025,65000,E.R. WELD,24,1486.0,2063.8,1474.4,2047.7,0.69,1.108,1.0,1.2,2022,Metal Loss_6588.3,True,6588.264,6587.5070000000005,-1,5.916666666666667
1920,40.233,0.344,19.843,20.394,6689.99,Metal Loss,External,10.0,0.034,25.0,GENE,20.0,,,,5.5,2.8,10:02,EXT ML ( ON SW ),3,N,N,5.97,481.211,10:12,1.047,CMFL,1025,65000,E.R. WELD,24,1484.4,2061.7,1472.5,2045.2,0.691,1.108,1.0,1.2,2022,Metal Loss_6690.0,True,6689.99,6689.233,39,10.033333333333333
