joint_number,joint_length_ft,wall_thickness_in,dist_to_upstream_gw_ft,dist_to_downstream_gw_ft,distance_ft,feature_type,internal_external,depth_pct,depth_in,od_reduction_pct,od_reduction_in,anomaly_length_in,anomaly_width_in,clock_position,comments,Anomalies per Joint,Tool Velocity [ft/s],elevation_ft,Seam Position (TFI),Tool   (TFI),Seam Anomaly  (TFI),mop_psi,smys_psi,Seam Type,design_pressure_psi,B31G Psafe [PSI],B31G Pburst [PSI],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned,cluster_id,clock_hours
6360.0,,0.344,-19.59,20.56,23031.76,Metal Loss,External,23.0,0.079,,,1.26,1.53,4:02,,,0.7,76.95,,MFL-A/XT,,1160.0,65000.0,,1342.0,1457.97,2024.35,1527.98,2121.56,1529.52,2123.7,0.76,1.83,2015,Metal Loss_23031.8,True,23031.76,23031.76,36,4.033333333333333
6360.0,,0.344,-20.27,19.88,23032.43,Metal Loss,External,11.0,0.038,,,0.79,1.42,4:20,,,0.7,77.0,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_23032.4,True,23032.43,23032.43,36,4.333333333333333
6360.0,,0.344,-28.08,12.07,23040.25,Metal Loss,External,22.0,0.076,,,0.51,1.3,4:45,,,0.7,77.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.0,2045.22,1544.97,2145.16,1545.22,2145.5,0.75,1.85,2015,Metal Loss_23040.2,True,23040.25,23040.25,36,4.75
6360.0,,0.344,-28.41,11.74,23040.57,Metal Loss,External,20.0,0.069,,,1.85,2.4,4:37,,,0.7,77.94,,MFL-A/XT,,1160.0,65000.0,,1342.0,1446.56,2008.51,1514.77,2103.22,1516.51,2105.64,0.77,1.81,2015,Metal Loss_23040.6,True,23040.57,23040.57,36,4.616666666666667
6370.0,,0.344,-0.83,39.15,23053.14,Metal Loss,External,37.0,0.127,,,0.67,1.1,5:21,,,0.7,80.13,,MFL-A/XT,,1160.0,65000.0,,1342.0,1466.03,2035.55,1536.72,2133.7,1538.3,2135.89,0.75,1.84,2015,Metal Loss_23053.1,True,23053.14,23053.14,37,5.35
6370.0,,0.344,-8.24,31.73,23060.55,Metal Loss,External,10.0,0.034,,,0.32,0.71,7:17,,,0.7,81.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_23060.5,True,23060.55,23060.55,37,7.283333333333333
6370.0,,0.344,-11.17,28.81,23063.48,Metal Loss,External,12.0,0.041,,,0.39,0.67,3:34,,,0.7,82.02,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_23063.5,True,23063.48,23063.48,37,3.5666666666666664
6370.0,,0.344,-22.29,17.69,23074.6,Metal Loss,External,10.0,0.034,,,0.39,0.63,3:39,,,0.7,83.9,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_23074.6,True,23074.6,23074.6,-1,3.65
6400.0,,0.344,-26.28,13.74,23198.67,Metal Loss Manufacturing,,11.0,0.038,,,2.17,1.77,1:14,,,0.7,91.17,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss Manufacturing_23198.7,True,23198.67,23198.67,-1,1.2333333333333334
6520.0,,0.344,-0.75,39.21,23639.84,Metal Loss,External,19.0,0.065,,,0.79,3.98,3:51,,,0.7,92.1,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.18,2041.31,,,,,,,2015,Metal Loss_23639.8,True,23639.84,23639.84,-1,3.85
6520.0,,0.344,-27.94,12.02,23667.04,Metal Loss,External,15.0,0.052,,,0.87,3.66,11:28,,,0.7,91.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.59,2041.88,,,,,,,2015,Metal Loss_23667.0,True,23667.04,23667.04,38,11.466666666666667
6520.0,,0.344,-28.22,11.75,23667.31,Cluster,External,31.0,0.107,,,3.48,8.23,12:24,,,0.7,91.34,,,,1160.0,65000.0,,1342.0,1362.59,1891.92,1409.57,1957.16,1441.16,2001.01,0.82,1.69,2015,Cluster_23667.3,True,23667.31,23667.31,38,12.4
6520.0,,0.344,-28.41,11.55,23667.5,Metal Loss,External,12.0,0.041,,,0.51,0.59,1:18,,,0.7,91.33,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_23667.5,True,23667.5,23667.5,38,1.3
6520.0,,0.344,-29.08,10.89,23668.17,Metal Loss,External,10.0,0.034,,,0.39,0.83,1:39,,,0.7,91.32,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_23668.2,True,23668.17,23668.17,38,1.65
6520.0,,0.344,-29.6,10.36,23668.7,Metal Loss,External,10.0,0.034,,,1.26,2.48,1:27,,,0.7,91.31,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_23668.7,True,23668.7,23668.7,38,1.45
6520.0,,0.344,-29.91,10.05,23669.0,Metal Loss,External,20.0,0.069,,,0.79,2.4,10:29,,,0.7,91.31,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.63,2040.54,1541.25,2139.99,1541.63,2140.52,0.75,1.84,2015,Metal Loss_23669.0,True,23669.0,23669.0,38,10.483333333333333
6520.0,,0.344,-30.0,9.97,23669.09,Metal Loss,External,18.0,0.062,,,0.75,2.05,12:36,,,0.7,91.31,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.03,2042.48,,,,,,,2015,Metal Loss_23669.1,True,23669.09,23669.09,38,12.6
6530.0,,0.344,-26.73,0.93,23705.79,Cluster,External,48.0,0.165,,,1.81,5.32,2:52,Repaired?,,0.7,90.94,,,,1160.0,65000.0,,1342.0,1391.78,1932.46,1443.9,2004.82,1457.99,2024.39,0.8,1.73,2015,Cluster_23705.8,True,23705.79,23705.79,39,2.8666666666666667
6530.0,,0.344,-26.75,0.91,23705.81,Metal Loss,External,61.0,0.21,,,1.42,7.24,6:17,Repaired?,,0.7,90.94,,MFL-A/XT,,1160.0,65000.0,,1342.0,1394.98,1936.89,1442.31,2002.6,1462.76,2031.0,0.8,1.73,2015,Metal Loss_23705.8,True,23705.81,23705.81,39,6.283333333333333
6530.0,,0.344,-26.75,0.91,23705.81,Metal Loss,External,42.0,0.144,,,1.1,5.04,4:12,Repaired?,,0.7,90.94,,MFL-A/XT,,1160.0,65000.0,,1342.0,1445.68,2007.29,1512.16,2099.6,1517.46,2106.96,0.77,1.81,2015,Metal Loss_23705.8,True,23705.81,23705.81,39,4.2
6530.0,,0.344,-26.76,0.91,23705.81,Metal Loss,External,21.0,0.072,,,1.22,3.9,7:47,Repaired?,,0.7,90.94,,MFL-A/XT,,1160.0,65000.0,,1342.0,1460.89,2028.41,1531.38,2126.28,1532.42,2127.73,0.76,1.83,2015,Metal Loss_23705.8,True,23705.81,23705.81,39,7.783333333333333
6530.0,,0.344,-26.78,0.88,23705.83,Metal Loss,External,23.0,0.079,,,1.1,6.26,9:05,Repaired?,,0.7,90.94,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.83,2029.71,1532.39,2127.69,1533.61,2129.37,0.76,1.83,2015,Metal Loss_23705.8,True,23705.83,23705.83,39,9.083333333333334
6540.0,,0.344,-0.77,39.23,23707.49,Metal Loss,External,70.0,0.241,,,0.55,1.14,5:10,Recoat,,0.7,90.91,,MFL-A/XT,,1160.0,65000.0,,1342.0,1457.78,2024.09,1523.05,2114.72,1529.01,2122.99,0.76,1.82,2015,Metal Loss_23707.5,True,23707.49,23707.49,39,5.166666666666667
6550.0,,0.344,-39.06,0.92,23785.78,Cluster,External,85.0,0.292,,,1.02,4.65,5:17,,,0.7,90.28,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Cluster_23785.8,True,23785.78,23785.78,-1,5.283333333333333
6580.0,,0.344,-0.88,39.13,23867.6,Metal Loss,External,22.0,0.076,,,0.71,1.38,5:38,,,0.7,90.1,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.28,2041.44,1541.95,2140.96,1542.4,2141.58,0.75,1.85,2015,Metal Loss_23867.6,True,23867.6,23867.6,-1,5.633333333333333
6590.0,,0.344,-38.95,1.09,23945.68,Metal Loss,External,19.0,0.065,,,0.47,0.94,4:57,,,0.7,90.8,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.97,2046.57,,,,,,,2015,Metal Loss_23945.7,True,23945.68,23945.68,40,4.95
6600.0,,0.344,-0.85,39.2,23947.62,Metal Loss,External,16.0,0.055,,,0.75,2.01,4:24,,,0.7,90.91,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.53,2043.18,,,,,,,2015,Metal Loss_23947.6,True,23947.62,23947.62,40,4.4
6790.0,,0.344,-3.86,36.19,24696.32,Metal Loss,External,20.0,0.069,,,2.28,1.3,8:51,,,0.7,128.28,,MFL-A/XT,,1160.0,65000.0,,1342.0,1435.45,1993.09,1501.48,2084.76,1503.88,2088.1,0.77,1.8,2015,Metal Loss_24696.3,True,24696.32,24696.32,-1,8.85
6990.0,,0.344,-1.29,38.89,25487.18,Metal Loss,External,15.0,0.052,,,0.59,1.26,3:46,,,0.7,51.01,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.52,2045.95,,,,,,,2015,Metal Loss_25487.2,True,25487.18,25487.18,-1,3.7666666666666666
6990.0,,0.344,-39.16,1.01,25525.05,Metal Loss,External,10.0,0.034,,,0.75,1.26,6:30,,,0.7,39.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_25525.0,True,25525.05,25525.05,-1,6.5
7010.0,,0.344,-23.97,16.3,25570.01,Metal Loss,External,12.0,0.041,,,1.26,1.77,4:17,,,0.7,24.56,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_25570.0,True,25570.01,25570.01,-1,4.283333333333333
7120.0,,0.344,-1.1,39.18,25875.13,Metal Loss,External,14.0,0.048,,,1.3,2.91,2:10,,,1.0,22.89,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.25,2034.46,,,,,,,2015,Metal Loss_25875.1,True,25875.13,25875.13,-1,2.1666666666666665
7120.0,,0.344,-38.1,2.18,25912.13,Metal Loss Manufacturing,,11.0,0.038,,,0.35,0.87,2:12,,,1.0,40.96,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss Manufacturing_25912.1,True,25912.13,25912.13,-1,2.2
7160.0,,0.344,-0.83,39.23,26035.21,Metal Loss,External,12.0,0.041,,,0.98,1.58,6:35,,,0.7,94.4,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_26035.2,True,26035.21,26035.21,-1,6.583333333333333
7260.0,,0.344,-29.23,10.83,26444.25,Metal Loss Manufacturing,,15.0,0.052,,,0.43,0.71,9:27,,,0.7,163.83,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss Manufacturing_26444.2,True,26444.25,26444.25,-1,9.45
7260.0,,0.344,-39.24,0.82,26454.26,Metal Loss,External,12.0,0.041,,,2.32,1.26,3:29,,,0.7,164.47,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_26454.3,True,26454.26,26454.26,-1,3.4833333333333334
7380.0,,0.344,-39.0,1.22,26906.78,Metal Loss,External,35.0,0.12,,,0.71,1.3,7:25,Recoat,,1.0,155.25,,MFL-A/XT,,1160.0,65000.0,,1342.0,1465.75,2035.15,1536.47,2133.35,1538.0,2135.48,0.75,1.84,2015,Metal Loss_26906.8,True,26906.78,26906.78,41,7.416666666666667
7380.0,,0.344,-39.33,0.89,26907.12,Metal Loss,External,40.0,0.138,,,0.94,1.81,7:44,Recoat,,1.0,155.1,,MFL-A/XT,,1160.0,65000.0,,1342.0,1455.08,2020.34,1523.63,2115.53,1527.14,2120.4,0.76,1.82,2015,Metal Loss_26907.1,True,26907.12,26907.12,41,7.733333333333333
7380.0,,0.344,-39.34,0.88,26907.12,Metal Loss,External,44.0,0.151,,,0.67,1.06,6:04,Recoat,,1.0,155.1,,MFL-A/XT,,1160.0,65000.0,,1342.0,1463.33,2031.8,1533.19,2128.8,1535.54,2132.05,0.76,1.84,2015,Metal Loss_26907.1,True,26907.12,26907.12,41,6.066666666666666
7380.0,,0.344,-39.34,0.88,26907.12,Metal Loss,External,13.0,0.045,,,0.63,1.18,8:51,Recoat,,1.0,155.1,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.54,2045.97,,,,,,,2015,Metal Loss_26907.1,True,26907.12,26907.12,41,8.85
7380.0,,0.344,-39.35,0.86,26907.14,Metal Loss,External,55.0,0.189,,,0.87,4.84,4:39,Recoat,,1.0,155.09,,MFL-A/XT,,1160.0,65000.0,,1342.0,1447.44,2009.74,1512.4,2099.92,1518.95,2109.03,0.77,1.81,2015,Metal Loss_26907.1,True,26907.14,26907.14,41,4.65
7380.0,,0.344,-39.58,0.64,26907.36,Cluster,External,62.0,0.213,,,1.98,2.87,5:57,Recoat,,1.0,154.99,,,,1160.0,65000.0,,1342.0,1337.36,1856.9,1364.77,1894.96,1486.01,2063.29,0.85,1.63,2015,Cluster_26907.4,True,26907.36,26907.36,41,5.95
7400.0,,0.344,-39.11,1.06,26969.94,Metal Loss,External,14.0,0.048,,,0.55,0.75,4:04,,,0.7,124.82,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.01,2046.62,,,,,,,2015,Metal Loss_26969.9,True,26969.94,26969.94,42,4.066666666666666
7400.0,,0.344,-39.17,1.0,26970.0,Metal Loss,External,10.0,0.034,,,0.94,2.05,3:36,,,0.7,124.79,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_26970.0,True,26970.0,26970.0,42,3.6
7400.0,,0.344,-39.9,0.27,26970.73,Metal Loss,External,12.0,0.041,,,0.55,0.91,1:53,near girth weld,,0.7,124.43,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_26970.7,True,26970.73,26970.73,42,1.8833333333333333
7400.0,,0.344,-39.91,0.26,26970.74,Metal Loss,External,24.0,0.083,,,0.51,1.02,2:48,near girth weld,,0.7,124.43,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.65,2044.74,1544.57,2144.6,1544.89,2145.05,0.75,1.85,2015,Metal Loss_26970.7,True,26970.74,26970.74,42,2.8
7400.0,,0.344,-40.01,0.16,26970.84,Metal Loss,External,12.0,0.041,,,0.98,7.17,2:13,near girth weld,,0.7,124.38,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_26970.8,True,26970.84,26970.84,42,2.216666666666667
7420.0,,0.344,-0.88,29.29,26985.1,Metal Loss,External,23.0,0.079,,,0.63,2.01,11:56,,,0.7,123.83,,MFL-A/XT,,1160.0,65000.0,,1342.0,1471.13,2042.62,1542.88,2142.25,1543.31,2142.85,0.75,1.85,2015,Metal Loss_26985.1,True,26985.1,26985.1,43,11.933333333333334
7420.0,,0.344,-0.9,29.28,26985.11,Metal Loss,External,11.0,0.038,,,0.55,1.18,5:22,,,0.7,123.84,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_26985.1,True,26985.11,26985.11,43,5.366666666666666
7420.0,,0.344,-0.92,29.26,26985.13,Metal Loss,External,11.0,0.038,,,0.75,1.58,2:11,,,0.7,123.84,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_26985.1,True,26985.13,26985.13,43,2.183333333333333
7420.0,,0.344,-1.1,29.08,26985.31,Metal Loss,External,29.0,0.1,,,0.91,2.24,3:46,,,0.7,123.91,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.87,2031.16,1533.38,2129.06,1534.98,2131.29,0.76,1.84,2015,Metal Loss_26985.3,True,26985.31,26985.31,43,3.7666666666666666
7420.0,,0.344,-1.21,28.97,26985.43,Metal Loss,External,20.0,0.069,,,1.06,2.91,10:43,,,0.7,123.96,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.69,2033.69,1535.72,2132.3,1536.39,2133.23,0.76,1.84,2015,Metal Loss_26985.4,True,26985.43,26985.43,43,10.716666666666667
7490.0,,0.344,-38.3,1.65,27284.67,Metal Loss,External,13.0,0.045,,,1.22,2.13,5:53,,,0.7,187.04,,MFL-A/XT,,1160.0,65000.0,,1342.0,1467.24,2037.22,,,,,,,2015,Metal Loss_27284.7,True,27284.67,27284.67,44,5.883333333333333
7490.0,,0.344,-38.69,1.26,27285.06,Metal Loss,External,17.0,0.058,,,0.67,1.42,6:07,,,0.7,187.05,,MFL-A/XT,,1160.0,65000.0,,1342.0,1472.35,2044.32,,,,,,,2015,Metal Loss_27285.1,True,27285.06,27285.06,44,6.116666666666666
7520.0,,0.344,-0.89,39.09,27356.48,Metal Loss,External,11.0,0.038,,,0.51,1.14,5:50,,,0.7,188.11,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_27356.5,True,27356.48,27356.48,-1,5.833333333333333
7550.0,,0.344,-39.47,0.53,27515.06,Metal Loss,External,12.0,0.041,,,0.63,1.1,7:25,,,0.7,188.14,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_27515.1,True,27515.06,27515.06,45,7.416666666666667
7550.0,,0.344,-39.69,0.31,27515.29,Cluster,External,19.0,0.065,,,1.08,4.23,7:58,near girth weld,,0.7,188.14,,,,1160.0,65000.0,,1342.0,1465.44,2034.73,,,,,,,2015,Cluster_27515.3,True,27515.29,27515.29,45,7.966666666666667
7670.0,,0.344,-29.12,10.83,27985.61,Metal Loss,External,18.0,0.062,,,0.79,1.46,10:07,,,0.7,173.32,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.54,2041.81,,,,,,,2015,Metal Loss_27985.6,True,27985.61,27985.61,46,10.116666666666667
7670.0,,0.344,-31.33,8.62,27987.82,Cluster,External,23.0,0.079,,,1.74,2.45,7:49,,,0.7,172.37,,,,1160.0,65000.0,,1342.0,1444.85,2006.14,1512.69,2100.33,1520.1,2110.63,0.77,1.81,2015,Cluster_27987.8,True,27987.82,27987.82,46,7.816666666666666
7670.0,,0.344,-35.55,4.4,27992.04,Metal Loss,External,24.0,0.083,,,0.71,1.26,1:54,,,0.7,170.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.64,2040.56,1541.2,2139.92,1541.8,2140.75,0.75,1.84,2015,Metal Loss_27992.0,True,27992.04,27992.04,46,1.9
7670.0,,0.344,-35.84,4.11,27992.33,Metal Loss,External,11.0,0.038,,,0.63,1.26,1:56,,,0.7,170.4,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_27992.3,True,27992.33,27992.33,46,1.9333333333333333
7760.0,,0.344,-39.63,0.49,28302.37,Metal Loss,External,12.0,0.041,,,1.85,0.71,4:35,,,0.7,159.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_28302.4,True,28302.37,28302.37,-1,4.583333333333333
7860.0,,0.344,-17.97,22.08,28674.28,Metal Loss,External,12.0,0.041,,,0.67,1.06,7:17,,,0.7,129.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_28674.3,True,28674.28,28674.28,47,7.283333333333333
7860.0,,0.344,-18.12,21.93,28674.43,Metal Loss,External,12.0,0.041,,,1.06,2.13,7:08,,,0.7,129.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_28674.4,True,28674.43,28674.43,47,7.133333333333334
7910.0,,0.344,-0.72,39.38,28857.18,Metal Loss,External,46.0,0.158,,,1.73,2.4,6:43,Recoat,,0.7,132.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1402.2,1946.91,1457.69,2023.96,1471.47,2043.1,0.8,1.74,2015,Metal Loss_28857.2,True,28857.18,28857.18,48,6.716666666666667
7910.0,,0.344,-0.74,39.36,28857.2,Metal Loss,External,31.0,0.107,,,1.69,6.58,4:26,Recoat,,0.7,132.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1433.18,1989.94,1498.34,2080.41,1503.93,2088.16,0.77,1.79,2015,Metal Loss_28857.2,True,28857.2,28857.2,48,4.433333333333334
7910.0,,0.344,-0.76,39.34,28857.22,Metal Loss,External,57.0,0.196,,,1.06,2.56,5:56,Recoat,,0.7,132.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,1431.4,1987.46,1491.48,2070.88,1502.05,2085.56,0.78,1.79,2015,Metal Loss_28857.2,True,28857.22,28857.22,48,5.933333333333334
7990.0,,0.344,-0.68,39.39,29171.19,Cluster,External,49.0,0.169,,,1.69,7.08,5:58,,,0.7,127.01,,,,1160.0,65000.0,,1342.0,1397.98,1941.07,1451.45,2015.31,1494.99,2075.75,0.8,1.74,2015,Cluster_29171.2,True,29171.19,29171.19,49,5.966666666666667
7990.0,,0.344,-0.7,39.37,29171.21,Cluster,External,55.0,0.189,,,1.74,6.91,4:05,,,0.7,127.0,,,,1160.0,65000.0,,1342.0,1380.44,1916.71,1426.46,1980.61,1442.46,2002.82,0.81,1.71,2015,Cluster_29171.2,True,29171.21,29171.21,49,4.083333333333333
8000.0,,0.344,-39.07,0.9,29249.65,Metal Loss,External,48.0,0.165,,,1.26,4.8,7:55,Recoat,,0.7,121.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,1429.74,1985.16,1491.65,2071.12,1500.75,2083.76,0.78,1.79,2015,Metal Loss_29249.7,True,29249.65,29249.65,50,7.916666666666667
8000.0,,0.344,-39.1,0.87,29249.68,Metal Loss,External,31.0,0.107,,,0.67,3.74,3:59,Recoat,,0.7,121.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.1,2038.42,1539.3,2137.28,1540.35,2138.74,0.75,1.84,2015,Metal Loss_29249.7,True,29249.68,29249.68,50,3.9833333333333334
8000.0,,0.344,-39.27,0.69,29249.86,Metal Loss,External,35.0,0.12,,,1.65,4.05,5:33,Recoat,,0.7,121.96,,MFL-A/XT,,1160.0,65000.0,,1342.0,1427.9,1982.6,1491.55,2070.98,1498.62,2080.8,0.78,1.79,2015,Metal Loss_29249.9,True,29249.86,29249.86,50,5.55
8010.0,,0.344,-0.83,39.25,29251.38,Metal Loss,External,14.0,0.048,,,1.34,2.36,5:55,Recoat,,0.7,121.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.52,2033.45,,,,,,,2015,Metal Loss_29251.4,True,29251.38,29251.38,50,5.916666666666667
8010.0,,0.344,-0.84,39.24,29251.39,Metal Loss,External,15.0,0.052,,,1.81,1.06,5:33,Recoat,,0.7,121.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,1455.34,2020.7,,,,,,,2015,Metal Loss_29251.4,True,29251.39,29251.39,50,5.55
8060.0,,0.344,-2.31,37.74,29453.57,Metal Loss,External,17.0,0.058,,,1.26,1.89,6:05,,,1.0,110.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1463.29,2031.74,,,,,,,2015,Metal Loss_29453.6,True,29453.57,29453.57,51,6.083333333333333
8060.0,,0.344,-3.04,37.02,29454.29,Metal Loss,External,10.0,0.034,,,0.91,1.3,5:41,,,1.0,110.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_29454.3,True,29454.29,29454.29,51,5.683333333333334
8060.0,,0.344,-3.36,36.7,29454.61,Metal Loss,External,44.0,0.151,,,0.75,0.93,5:42,,,1.0,110.44,,MFL-A/XT,,1160.0,65000.0,,1342.0,1460.57,2027.96,1529.88,2124.2,1532.73,2128.15,0.76,1.83,2015,Metal Loss_29454.6,True,29454.61,29454.61,51,5.7
8060.0,,0.344,-4.11,35.95,29455.36,Metal Loss,External,13.0,0.045,,,1.89,1.1,6:32,,,1.0,110.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1457.01,2023.02,,,,,,,2015,Metal Loss_29455.4,True,29455.36,29455.36,51,6.533333333333333
8060.0,,0.344,-4.11,35.95,29455.36,Metal Loss,External,15.0,0.052,,,0.35,1.26,6:13,,,1.0,110.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.18,2048.25,,,,,,,2015,Metal Loss_29455.4,True,29455.36,29455.36,51,6.216666666666667
8060.0,,0.344,-4.65,35.4,29455.91,Metal Loss,External,14.0,0.048,,,2.05,1.53,6:04,,,1.0,110.29,,MFL-A/XT,,1160.0,65000.0,,1342.0,1452.68,2017.02,,,,,,,2015,Metal Loss_29455.9,True,29455.91,29455.91,51,6.066666666666666
8060.0,,0.344,-7.4,32.66,29458.65,Metal Loss,External,12.0,0.041,,,1.18,1.42,5:51,,,1.0,109.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_29458.7,True,29458.65,29458.65,51,5.85
8060.0,,0.344,-13.07,26.99,29464.32,Metal Loss,External,11.0,0.038,,,2.36,2.05,5:03,,,1.0,109.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_29464.3,True,29464.32,29464.32,51,5.05
8060.0,,0.344,-13.08,26.98,29464.33,Metal Loss,External,13.0,0.045,,,2.21,2.09,5:28,,,1.0,109.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,1451.97,2016.02,,,,,,,2015,Metal Loss_29464.3,True,29464.33,29464.33,51,5.466666666666667
8060.0,,0.344,-13.71,26.35,29464.97,Metal Loss,External,12.0,0.041,,,1.65,2.17,4:59,,,1.0,109.27,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_29465.0,True,29464.97,29464.97,51,4.983333333333333
8060.0,,0.344,-14.25,25.81,29465.5,Metal Loss,External,29.0,0.1,,,1.61,1.61,7:29,,,1.0,109.21,,MFL-A/XT,,1160.0,65000.0,,1342.0,1439.25,1998.37,1505.76,2090.71,1510.21,2096.89,0.77,1.8,2015,Metal Loss_29465.5,True,29465.5,29465.5,51,7.483333333333333
8060.0,,0.344,-14.39,25.67,29465.64,Metal Loss,External,13.0,0.045,,,0.43,0.87,5:19,,,1.0,109.2,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.95,2047.93,,,,,,,2015,Metal Loss_29465.6,True,29465.64,29465.64,51,5.316666666666666
8060.0,,0.344,-15.5,24.56,29466.75,Metal Loss,External,33.0,0.114,,,1.89,1.14,4:29,,,1.0,109.08,,MFL-A/XT,,1160.0,65000.0,,1342.0,1420.58,1972.44,1482.87,2058.93,1490.56,2069.61,0.78,1.77,2015,Metal Loss_29466.8,True,29466.75,29466.75,51,4.483333333333333
8060.0,,0.344,-15.52,24.54,29466.77,Metal Loss,External,11.0,0.038,,,1.42,1.18,5:05,,,1.0,109.08,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_29466.8,True,29466.77,29466.77,51,5.083333333333333
8060.0,,0.344,-16.71,23.34,29467.97,Metal Loss,External,22.0,0.076,,,0.75,1.3,7:25,,,1.0,108.95,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.48,2040.34,1541.06,2139.72,1541.57,2140.44,0.75,1.84,2015,Metal Loss_29468.0,True,29467.97,29467.97,51,7.416666666666667
8060.0,,0.344,-17.81,22.25,29469.06,Metal Loss,External,67.0,0.23,,,0.83,0.6,7:43,,,1.0,108.84,,MFL-A/XT,,1160.0,65000.0,,1342.0,1439.43,1998.61,1498.81,2081.06,1509.72,2096.2,0.77,1.79,2015,Metal Loss_29469.1,True,29469.06,29469.06,51,7.716666666666667
