joint_number,joint_length_ft,wall_thickness_in,dist_to_upstream_gw_ft,dist_to_downstream_gw_ft,distance_ft,feature_type,internal_external,depth_pct,depth_in,od_reduction_pct,od_reduction_in,anomaly_length_in,anomaly_width_in,clock_position,comments,Anomalies per Joint,Tool Velocity [ft/s],elevation_ft,Seam Position (TFI),Tool   (TFI),Seam Anomaly  (TFI),mop_psi,smys_psi,Seam Type,design_pressure_psi,B31G Psafe [PSI],B31G Pburst [PSI],safe_pressure_psi,burst_pressure_psi,Effective Area Psafe [PSI],Effective Area Pburst [PSI],erf,rpr,inspection_year,feature_id,is_anomaly,distance_ft_original,distance_ft_aligned
7600.0,40.09,0.344,,,27675.6,Girth Weld,,,,,,,,nan,,,0.7,194.2,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_27675.6,False,27675.6,27675.6
7610.0,40.22,0.344,,,27715.69,Girth Weld,,,,,,,,nan,,,0.7,196.0,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_27715.7,False,27715.69,27715.69
7620.0,40.06,0.344,,,27755.92,Girth Weld,,,,,,,,nan,,,0.7,197.34,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_27755.9,False,27755.92,27755.92
7630.0,40.19,0.344,,,27795.98,Girth Weld,,,,,,,,nan,,,0.7,197.96,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_27796.0,False,27795.98,27795.98
7640.0,40.1,0.344,,,27836.17,Girth Weld,,,,,,,,nan,,,0.7,198.35,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_27836.2,False,27836.17,27836.17
7650.0,40.07,0.344,,,27876.26,Girth Weld,,,,,,,,nan,,,0.7,198.62,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_27876.3,False,27876.26,27876.26
7660.0,40.15,0.344,,,27916.34,Girth Weld,,,,,,,,nan,,,0.7,194.45,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_27916.3,False,27916.34,27916.34
7670.0,39.95,0.344,,,27956.49,Girth Weld,,,,,,,,nan,,4.0,0.7,184.36,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_27956.5,False,27956.49,27956.49
7670.0,,0.344,-29.12,10.83,27985.61,Metal Loss,External,18.0,0.062,,,0.79,1.46,10:07,,,0.7,173.32,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.54,2041.81,,,,,,,2015,Metal Loss_27985.6,True,27985.61,27985.61
7670.0,,0.344,-31.33,8.62,27987.82,Cluster,External,23.0,0.079,,,1.74,2.45,7:49,,,0.7,172.37,,,,1160.0,65000.0,,1342.0,1444.85,2006.14,1512.69,2100.33,1520.1,2110.63,0.77,1.81,2015,Cluster_27987.8,True,27987.82,27987.82
7670.0,,0.344,-35.55,4.4,27992.04,Metal Loss,External,24.0,0.083,,,0.71,1.26,1:54,,,0.7,170.53,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.64,2040.56,1541.2,2139.92,1541.8,2140.75,0.75,1.84,2015,Metal Loss_27992.0,True,27992.04,27992.04
7670.0,,0.344,-35.84,4.11,27992.33,Metal Loss,External,11.0,0.038,,,0.63,1.26,1:56,,,0.7,170.4,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_27992.3,True,27992.33,27992.33
7680.0,12.69,0.5,,,27996.44,Girth Weld,,,,,,,,nan,,,0.7,168.61,,,,1160.0,60000.0,,1800.0,,,,,,,,,2015,Girth Weld_27996.4,False,27996.44,27996.44
7680.0,,,,,28003.02,Bend,,,,,,,,nan,5.8D -  38Â° - Sag,,,166.73,,,,,,,,,,,,,,,,2015,Bend_28003.0,False,28003.02,28003.02
7690.0,40.31,0.344,,,28009.13,Girth Weld,,,,,,,,nan,,,0.7,168.32,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28009.1,False,28009.13,28009.13
7700.0,39.96,0.344,,,28049.45,Girth Weld,,,,,,,,nan,,,0.7,181.19,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28049.5,False,28049.45,28049.45
7710.0,20.56,0.344,,,28089.41,Girth Weld,,,,,,,,nan,,,0.7,183.75,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28089.4,False,28089.41,28089.41
7720.0,40.06,0.344,,,28109.97,Girth Weld,,,,,,,,nan,,,0.7,182.7,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28110.0,False,28109.97,28109.97
7730.0,40.03,0.344,,,28150.03,Girth Weld,,,,,,,,nan,,,0.7,179.5,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28150.0,False,28150.03,28150.03
7740.0,40.06,0.344,,,28190.06,Girth Weld,,,,,,,,nan,,,0.7,174.28,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28190.1,False,28190.06,28190.06
7750.0,32.62,0.344,,,28230.12,Girth Weld,,,,,,,,nan,,,0.7,168.65,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28230.1,False,28230.12,28230.12
7760.0,40.12,0.344,,,28262.74,Girth Weld,,,,,,,,nan,,1.0,0.7,164.43,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28262.7,False,28262.74,28262.74
7760.0,,0.344,-39.63,0.49,28302.37,Metal Loss,External,12.0,0.041,,,1.85,0.71,4:35,,,0.7,159.61,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_28302.4,True,28302.37,28302.37
7770.0,32.9,0.344,,,28302.86,Girth Weld,,,,,,,,nan,,,0.7,159.55,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28302.9,False,28302.86,28302.86
7780.0,40.03,0.344,,,28335.76,Girth Weld,,,,,,,,nan,,,0.7,155.5,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28335.8,False,28335.76,28335.76
7790.0,40.16,0.344,,,28375.79,Girth Weld,,,,,,,,nan,,,0.7,150.07,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28375.8,False,28375.79,28375.79
7800.0,40.06,0.344,,,28415.95,Girth Weld,,,,,,,,nan,,,0.7,146.05,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28416.0,False,28415.95,28415.95
7810.0,40.11,0.344,,,28456.0,Girth Weld,,,,,,,,nan,,,0.7,143.57,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28456.0,False,28456.0,28456.0
7820.0,39.99,0.344,,,28496.11,Girth Weld,,,,,,,,nan,,,0.7,141.31,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28496.1,False,28496.11,28496.11
7830.0,40.02,0.344,,,28536.1,Girth Weld,,,,,,,,nan,,,0.7,138.25,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28536.1,False,28536.1,28536.1
7840.0,40.06,0.344,,,28576.12,Girth Weld,,,,,,,,nan,,,0.7,133.33,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28576.1,False,28576.12,28576.12
7850.0,40.12,0.344,,,28616.19,Girth Weld,,,,,,,,nan,,,0.7,130.25,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28616.2,False,28616.19,28616.19
7860.0,40.06,0.344,,,28656.3,Girth Weld,,,,,,,,nan,,2.0,0.7,129.51,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28656.3,False,28656.3,28656.3
7860.0,,0.344,-17.97,22.08,28674.28,Metal Loss,External,12.0,0.041,,,0.67,1.06,7:17,,,0.7,129.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_28674.3,True,28674.28,28674.28
7860.0,,0.344,-18.12,21.93,28674.43,Metal Loss,External,12.0,0.041,,,1.06,2.13,7:08,,,0.7,129.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_28674.4,True,28674.43,28674.43
7870.0,39.92,0.344,,,28696.36,Girth Weld,,,,,,,,nan,,,0.7,130.82,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28696.4,False,28696.36,28696.36
7880.0,40.05,0.344,,,28736.28,Girth Weld,,,,,,,,nan,,,0.7,133.96,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28736.3,False,28736.28,28736.28
7890.0,40.09,0.344,,,28776.33,Girth Weld,,,,,,,,nan,,,0.7,134.74,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28776.3,False,28776.33,28776.33
7900.0,40.04,0.344,,,28816.42,Girth Weld,,,,,,,,nan,,,1.0,134.54,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28816.4,False,28816.42,28816.42
7900.0,,,,,28845.3,Above Ground Marker,,,,,,,,nan,AGM#11 AT PLM/ ON ROW,,,132.99,,,,,,,,,,,,,,,,2015,Above Ground Marker_28845.3,False,28845.3,28845.3
7900.0,,,,,28855.32,Attachment,,,,,,,,06:00,Repair Marker 2012 Dig #15 Recoat,,,132.44,,,,,,,,,,,,,,,,2015,Attachment_28855.3,False,28855.32,28855.32
7910.0,40.1,0.344,,,28856.46,Girth Weld,,,,,,,,nan,,3.0,0.7,132.38,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28856.5,False,28856.46,28856.46
7910.0,,0.344,-0.72,39.38,28857.18,Metal Loss,External,46.0,0.158,,,1.73,2.4,6:43,Recoat,,0.7,132.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1402.2,1946.91,1457.69,2023.96,1471.47,2043.1,0.8,1.74,2015,Metal Loss_28857.2,True,28857.18,28857.18
7910.0,,0.344,-0.74,39.36,28857.2,Metal Loss,External,31.0,0.107,,,1.69,6.58,4:26,Recoat,,0.7,132.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1433.18,1989.94,1498.34,2080.41,1503.93,2088.16,0.77,1.79,2015,Metal Loss_28857.2,True,28857.2,28857.2
7910.0,,0.344,-0.76,39.34,28857.22,Metal Loss,External,57.0,0.196,,,1.06,2.56,5:56,Recoat,,0.7,132.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,1431.4,1987.46,1491.48,2070.88,1502.05,2085.56,0.78,1.79,2015,Metal Loss_28857.2,True,28857.22,28857.22
7910.0,,,,,28857.97,Attachment,,,,,,,,06:00,Repair Marker 2012 Dig #15 Recoat,,,132.31,,,,,,,,,,,,,,,,2015,Attachment_28858.0,False,28857.97,28857.97
7920.0,40.1,0.344,,,28896.56,Girth Weld,,,,,,,,nan,,,0.7,130.51,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28896.6,False,28896.56,28896.56
7930.0,40.17,0.344,,,28936.66,Girth Weld,,,,,,,,nan,,,0.7,128.28,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28936.7,False,28936.66,28936.66
7940.0,40.09,0.344,,,28976.83,Girth Weld,,,,,,,,nan,,,0.7,127.16,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_28976.8,False,28976.83,28976.83
7950.0,40.07,0.344,,,29016.91,Girth Weld,,,,,,,,nan,,,0.7,127.54,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29016.9,False,29016.91,29016.91
7960.0,40.08,0.344,,,29056.98,Girth Weld,,,,,,,,nan,,,0.7,128.67,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29057.0,False,29056.98,29056.98
7960.0,,,,,29095.07,Attachment,,,,,,,,06:00,Repair Marker,,,129.15,,,,,,,,,,,,,,,,2015,Attachment_29095.1,False,29095.07,29095.07
7960.0,,,,,29095.49,Area Start Sleeve,,,,,,,,nan,,,,129.14,,,,,,,,,,,,,,,,2015,Area Start Sleeve_29095.5,False,29095.49,29095.49
7960.0,,,,,29096.68,Area End Sleeve,,,,,,,,nan,,,,129.11,,,,,,,,,,,,,,,,2015,Area End Sleeve_29096.7,False,29096.68,29096.68
7970.0,33.4,0.344,,,29097.07,Girth Weld,,,,,,,,nan,,,0.7,129.1,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29097.1,False,29097.07,29097.07
7970.0,,,,,29097.91,Attachment,,,,,,,,06:00,Repair Marker,,,129.07,,,,,,,,,,,,,,,,2015,Attachment_29097.9,False,29097.91,29097.91
7980.0,40.04,0.344,,,29130.47,Girth Weld,,,,,,,,nan,,,0.7,128.33,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29130.5,False,29130.47,29130.47
7990.0,40.07,0.344,,,29170.51,Girth Weld,,,,,,,,nan,,2.0,0.7,127.05,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29170.5,False,29170.51,29170.51
7990.0,,0.344,-0.68,39.39,29171.19,Cluster,External,49.0,0.169,,,1.69,7.08,5:58,,,0.7,127.01,,,,1160.0,65000.0,,1342.0,1397.98,1941.07,1451.45,2015.31,1494.99,2075.75,0.8,1.74,2015,Cluster_29171.2,True,29171.19,29171.19
7990.0,,0.344,-0.7,39.37,29171.21,Cluster,External,55.0,0.189,,,1.74,6.91,4:05,,,0.7,127.0,,,,1160.0,65000.0,,1342.0,1380.44,1916.71,1426.46,1980.61,1442.46,2002.82,0.81,1.71,2015,Cluster_29171.2,True,29171.21,29171.21
8000.0,39.96,0.344,,,29210.59,Girth Weld,,,,,,,,nan,,3.0,0.7,124.48,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29210.6,False,29210.59,29210.59
8000.0,,,,,29248.63,Attachment,,,,,,,,06:00,Repair Marker,,,122.04,,,,,,,,,,,,,,,,2015,Attachment_29248.6,False,29248.63,29248.63
8000.0,,0.344,-39.07,0.9,29249.65,Metal Loss,External,48.0,0.165,,,1.26,4.8,7:55,Recoat,,0.7,121.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,1429.74,1985.16,1491.65,2071.12,1500.75,2083.76,0.78,1.79,2015,Metal Loss_29249.7,True,29249.65,29249.65
8000.0,,0.344,-39.1,0.87,29249.68,Metal Loss,External,31.0,0.107,,,0.67,3.74,3:59,Recoat,,0.7,121.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,1468.1,2038.42,1539.3,2137.28,1540.35,2138.74,0.75,1.84,2015,Metal Loss_29249.7,True,29249.68,29249.68
8000.0,,0.344,-39.27,0.69,29249.86,Metal Loss,External,35.0,0.12,,,1.65,4.05,5:33,Recoat,,0.7,121.96,,MFL-A/XT,,1160.0,65000.0,,1342.0,1427.9,1982.6,1491.55,2070.98,1498.62,2080.8,0.78,1.79,2015,Metal Loss_29249.9,True,29249.86,29249.86
8010.0,40.08,0.344,,,29250.55,Girth Weld,,,,,,,,nan,,2.0,0.7,121.91,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29250.5,False,29250.55,29250.55
8010.0,,0.344,-0.83,39.25,29251.38,Metal Loss,External,14.0,0.048,,,1.34,2.36,5:55,Recoat,,0.7,121.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,1464.52,2033.45,,,,,,,2015,Metal Loss_29251.4,True,29251.38,29251.38
8010.0,,0.344,-0.84,39.24,29251.39,Metal Loss,External,15.0,0.052,,,1.81,1.06,5:33,Recoat,,0.7,121.85,,MFL-A/XT,,1160.0,65000.0,,1342.0,1455.34,2020.7,,,,,,,2015,Metal Loss_29251.4,True,29251.39,29251.39
8010.0,,,,,29252.85,Attachment,,,,,,,,06:00,Repair Marker,,,121.75,,,,,,,,,,,,,,,,2015,Attachment_29252.8,False,29252.85,29252.85
8020.0,40.04,0.344,,,29290.63,Girth Weld,,,,,,,,nan,,,0.7,119.46,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29290.6,False,29290.63,29290.63
8030.0,40.14,0.344,,,29330.67,Girth Weld,,,,,,,,nan,,,0.7,118.24,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29330.7,False,29330.67,29330.67
8040.0,40.25,0.344,,,29370.81,Girth Weld,,,,,,,,nan,,,0.7,116.82,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29370.8,False,29370.81,29370.81
8050.0,40.19,0.344,,,29411.06,Girth Weld,,,,,,,,nan,,,0.7,114.48,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29411.1,False,29411.06,29411.06
8060.0,40.06,0.344,,,29451.25,Girth Weld,,,,,,,,nan,,24.0,1.0,110.85,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29451.2,False,29451.25,29451.25
8060.0,,0.344,-2.31,37.74,29453.57,Metal Loss,External,17.0,0.058,,,1.26,1.89,6:05,,,1.0,110.57,,MFL-A/XT,,1160.0,65000.0,,1342.0,1463.29,2031.74,,,,,,,2015,Metal Loss_29453.6,True,29453.57,29453.57
8060.0,,0.344,-3.04,37.02,29454.29,Metal Loss,External,10.0,0.034,,,0.91,1.3,5:41,,,1.0,110.48,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_29454.3,True,29454.29,29454.29
8060.0,,0.344,-3.36,36.7,29454.61,Metal Loss,External,44.0,0.151,,,0.75,0.93,5:42,,,1.0,110.44,,MFL-A/XT,,1160.0,65000.0,,1342.0,1460.57,2027.96,1529.88,2124.2,1532.73,2128.15,0.76,1.83,2015,Metal Loss_29454.6,True,29454.61,29454.61
8060.0,,0.344,-4.11,35.95,29455.36,Metal Loss,External,13.0,0.045,,,1.89,1.1,6:32,,,1.0,110.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1457.01,2023.02,,,,,,,2015,Metal Loss_29455.4,True,29455.36,29455.36
8060.0,,0.344,-4.11,35.95,29455.36,Metal Loss,External,15.0,0.052,,,0.35,1.26,6:13,,,1.0,110.35,,MFL-A/XT,,1160.0,65000.0,,1342.0,1475.18,2048.25,,,,,,,2015,Metal Loss_29455.4,True,29455.36,29455.36
8060.0,,0.344,-4.65,35.4,29455.91,Metal Loss,External,14.0,0.048,,,2.05,1.53,6:04,,,1.0,110.29,,MFL-A/XT,,1160.0,65000.0,,1342.0,1452.68,2017.02,,,,,,,2015,Metal Loss_29455.9,True,29455.91,29455.91
8060.0,,0.344,-7.4,32.66,29458.65,Metal Loss,External,12.0,0.041,,,1.18,1.42,5:51,,,1.0,109.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_29458.7,True,29458.65,29458.65
8060.0,,0.344,-13.07,26.99,29464.32,Metal Loss,External,11.0,0.038,,,2.36,2.05,5:03,,,1.0,109.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_29464.3,True,29464.32,29464.32
8060.0,,0.344,-13.08,26.98,29464.33,Metal Loss,External,13.0,0.045,,,2.21,2.09,5:28,,,1.0,109.34,,MFL-A/XT,,1160.0,65000.0,,1342.0,1451.97,2016.02,,,,,,,2015,Metal Loss_29464.3,True,29464.33,29464.33
8060.0,,0.344,-13.71,26.35,29464.97,Metal Loss,External,12.0,0.041,,,1.65,2.17,4:59,,,1.0,109.27,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_29465.0,True,29464.97,29464.97
8060.0,,0.344,-14.25,25.81,29465.5,Metal Loss,External,29.0,0.1,,,1.61,1.61,7:29,,,1.0,109.21,,MFL-A/XT,,1160.0,65000.0,,1342.0,1439.25,1998.37,1505.76,2090.71,1510.21,2096.89,0.77,1.8,2015,Metal Loss_29465.5,True,29465.5,29465.5
8060.0,,0.344,-14.39,25.67,29465.64,Metal Loss,External,13.0,0.045,,,0.43,0.87,5:19,,,1.0,109.2,,MFL-A/XT,,1160.0,65000.0,,1342.0,1474.95,2047.93,,,,,,,2015,Metal Loss_29465.6,True,29465.64,29465.64
8060.0,,0.344,-15.5,24.56,29466.75,Metal Loss,External,33.0,0.114,,,1.89,1.14,4:29,,,1.0,109.08,,MFL-A/XT,,1160.0,65000.0,,1342.0,1420.58,1972.44,1482.87,2058.93,1490.56,2069.61,0.78,1.77,2015,Metal Loss_29466.8,True,29466.75,29466.75
8060.0,,0.344,-15.52,24.54,29466.77,Metal Loss,External,11.0,0.038,,,1.42,1.18,5:05,,,1.0,109.08,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_29466.8,True,29466.77,29466.77
8060.0,,0.344,-16.71,23.34,29467.97,Metal Loss,External,22.0,0.076,,,0.75,1.3,7:25,,,1.0,108.95,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.48,2040.34,1541.06,2139.72,1541.57,2140.44,0.75,1.84,2015,Metal Loss_29468.0,True,29467.97,29467.97
8060.0,,0.344,-17.81,22.25,29469.06,Metal Loss,External,67.0,0.23,,,0.83,0.6,7:43,,,1.0,108.84,,MFL-A/XT,,1160.0,65000.0,,1342.0,1439.43,1998.61,1498.81,2081.06,1509.72,2096.2,0.77,1.79,2015,Metal Loss_29469.1,True,29469.06,29469.06
8060.0,,0.344,-19.7,20.35,29470.96,Metal Loss,External,14.0,0.048,,,0.63,0.98,5:11,,,1.0,108.65,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.42,2045.8,,,,,,,2015,Metal Loss_29471.0,True,29470.96,29470.96
8060.0,,0.344,-19.76,20.3,29471.01,Metal Loss,External,21.0,0.072,,,0.71,1.06,7:37,,,1.0,108.65,,MFL-A/XT,,1160.0,65000.0,,1342.0,1470.59,2041.88,1542.31,2141.46,1542.69,2141.99,0.75,1.85,2015,Metal Loss_29471.0,True,29471.01,29471.01
8060.0,,0.344,-34.08,5.98,29485.33,Metal Loss,External,11.0,0.038,,,0.91,1.22,7:59,,,1.0,107.94,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss_29485.3,True,29485.33,29485.33
8060.0,,0.344,-34.09,5.97,29485.34,Metal Loss,External,13.0,0.045,,,1.02,0.63,8:18,,,1.0,107.94,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.66,2040.59,,,,,,,2015,Metal Loss_29485.3,True,29485.34,29485.34
8060.0,,0.344,-34.37,5.68,29485.63,Metal Loss,External,13.0,0.045,,,0.67,1.1,8:04,,,1.0,107.94,,MFL-A/XT,,1160.0,65000.0,,1342.0,1473.24,2045.55,,,,,,,2015,Metal Loss_29485.6,True,29485.63,29485.63
8060.0,,0.344,-34.89,5.17,29486.15,Metal Loss,External,22.0,0.076,,,0.79,1.65,08:00,,,1.0,107.94,,MFL-A/XT,,1160.0,65000.0,,1342.0,1469.07,2039.77,1540.6,2139.08,1541.14,2139.84,0.75,1.84,2015,Metal Loss_29486.2,True,29486.15,29486.15
8060.0,,,,,29490.01,Attachment,,,,,,,,06:00,Repair Marker 2012 Dig #16 Recoat,,,107.97,,,,,,,,,,,,,,,,2015,Attachment_29490.0,False,29490.01,29490.01
8060.0,,0.344,-39.19,0.87,29490.44,Metal Loss,External,44.0,0.151,,,0.71,2.28,8:26,Recoat,,1.0,107.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,1461.98,2029.92,1531.57,2126.55,1534.16,2130.14,0.76,1.83,2015,Metal Loss_29490.4,True,29490.44,29490.44
8060.0,,0.344,-39.19,0.87,29490.45,Metal Loss,External,66.0,0.227,,,0.75,1.58,4:56,Recoat,,1.0,107.97,,MFL-A/XT,,1160.0,65000.0,,1342.0,1445.99,2007.72,1507.99,2093.81,1516.77,2106.0,0.77,1.81,2015,Metal Loss_29490.5,True,29490.45,29490.45
8070.0,40.07,0.344,,,29491.31,Girth Weld,,,,,,,,nan,,1.0,0.7,107.98,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29491.3,False,29491.31,29491.31
8070.0,,,,,29492.62,Attachment,,,,,,,,06:00,Repair Marker 2012 Dig #16 Recoat,,,108.0,,,,,,,,,,,,,,,,2015,Attachment_29492.6,False,29492.62,29492.62
8070.0,,0.344,-5.36,34.7,29496.67,Metal Loss Manufacturing,,15.0,0.052,,,0.35,0.63,6:31,,,0.7,108.05,,MFL-A/XT,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Metal Loss Manufacturing_29496.7,True,29496.67,29496.67
8080.0,40.04,0.344,,,29531.38,Girth Weld,,,,,,,,nan,,,0.7,108.3,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29531.4,False,29531.38,29531.38
8090.0,40.05,0.344,,,29571.42,Girth Weld,,,,,,,,nan,,,0.7,108.58,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29571.4,False,29571.42,29571.42
8100.0,40.05,0.344,,,29611.46,Girth Weld,,,,,,,,nan,,,1.0,109.04,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29611.5,False,29611.46,29611.46
8110.0,37.63,0.344,,,29651.51,Girth Weld,,,,,,,,nan,,,1.0,109.2,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29651.5,False,29651.51,29651.51
8120.0,40.38,0.344,,,29689.14,Girth Weld,,,,,,,,nan,,,1.0,107.4,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29689.1,False,29689.14,29689.14
8130.0,11.79,0.5,,,29729.52,Girth Weld,,,,,,,,nan,,,0.7,96.63,,,,1160.0,60000.0,,1800.0,,,,,,,,,2015,Girth Weld_29729.5,False,29729.52,29729.52
8130.0,,,,,29735.46,Bend,,,,,,,,nan,5.7D -  41Â° - Sag,,,95.18,,,,,,,,,,,,,,,,2015,Bend_29735.5,False,29735.46,29735.46
8140.0,40.64,0.344,,,29741.31,Girth Weld,,,,,,,,nan,,1.0,0.7,97.0,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29741.3,False,29741.31,29741.31
8140.0,,0.344,-0.71,39.94,29742.02,Metal Loss,External,47.0,0.162,,,0.67,2.01,10:29,,,0.7,97.3,,MFL-A/XT,,1160.0,65000.0,,1342.0,1462.07,2030.04,1531.47,2126.41,1534.22,2130.22,0.76,1.83,2015,Metal Loss_29742.0,True,29742.02,29742.02
8150.0,20.1,0.344,,,29781.95,Girth Weld,,,,,,,,nan,,,0.7,110.68,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29782.0,False,29781.95,29781.95
8160.0,34.32,0.344,,,29802.06,Girth Weld,,,,,,,,nan,,,0.7,114.55,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29802.1,False,29802.06,29802.06
8170.0,40.07,0.344,,,29836.38,Girth Weld,,,,,,,,nan,,,0.7,120.17,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29836.4,False,29836.38,29836.38
8180.0,40.07,0.344,,,29876.45,Girth Weld,,,,,,,,nan,,,0.7,124.94,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29876.5,False,29876.45,29876.45
8190.0,40.06,0.344,,,29916.51,Girth Weld,,,,,,,,nan,,,0.7,128.36,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29916.5,False,29916.51,29916.51
8200.0,40.0,0.344,,,29956.58,Girth Weld,,,,,,,,nan,,,1.0,130.54,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29956.6,False,29956.58,29956.58
8210.0,39.99,0.344,,,29996.58,Girth Weld,,,,,,,,nan,,,0.7,131.91,,,,1160.0,65000.0,,1342.0,,,,,,,,,2015,Girth Weld_29996.6,False,29996.58,29996.58
